Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     44.478      434.68],[     59.763      562.03],[     538.37      421.33],[     539.69      559.83],[     1040.8      436.35],[     1029.5      562.56],[     539.82      183.37],[     537.09      257.86],[     178.33      311.03],[      918.4      307.43]
333.4111111111111,10,[     48.423       435.6],[     64.952      561.44],[     538.73      420.43],[     540.37      557.66],[     1037.3      435.25],[     1025.6      560.11],[     538.14      184.66],[     537.55      258.11],[     181.14      310.33],[     913.31      306.48]
666.6555555555556,20,[     48.232      435.45],[     64.703      561.42],[     538.71      420.32],[     540.36      557.64],[     1037.1      435.14],[     1025.6      560.06],[     538.06      184.65],[     537.52      257.89],[     180.86      310.42],[     913.32      306.54]
1000.0777777777779,30,[     48.166      435.26],[     64.678      561.39],[     538.62      420.34],[     540.19      557.62],[     1037.1      434.96],[     1025.2       560.2],[     537.65      185.24],[     537.56       257.7],[      180.4      310.87],[     912.31      307.14]
1333.777777777778,40,[     48.191      435.23],[     64.767      561.24],[     538.68      420.22],[     540.27      557.48],[     1037.1      434.94],[     1025.3      559.99],[      537.8      184.93],[     537.57      257.74],[     180.67      310.59],[     912.67      306.84]
1666.9333333333334,50,[     48.178      435.36],[     64.704      561.31],[     538.63      420.37],[      540.2      557.63],[     1037.1       435.1],[     1025.2       560.2],[     537.96         185],[     537.56      257.85],[     180.73      310.72],[     912.89      307.05]
2000.5000000000002,60,[      48.47      435.62],[     64.897      561.45],[     538.48      420.54],[     540.06       557.7],[     1036.8      435.24],[     1024.9      560.24],[      537.9      185.29],[     537.39      258.06],[     180.81      310.89],[     912.77      307.12]
2333.6222222222223,70,[     47.636      435.76],[     64.438       561.5],[     538.65       420.5],[     540.29      557.69],[     1037.1      435.35],[     1025.4      559.97],[     537.81       184.9],[     537.48      258.38],[     180.73      310.72],[     913.06      306.85]
2666.9555555555557,80,[     48.124      435.64],[     64.671      561.53],[     538.53      420.51],[     540.12      557.77],[     1036.9       435.2],[       1025      560.27],[     537.86       185.1],[     537.45      257.99],[     180.69      310.85],[     912.72      307.07]
3000.211111111111,90,[     47.973      435.36],[     64.585      561.28],[     538.67      420.23],[     540.27      557.52],[     1037.5      434.96],[     1025.6      559.99],[     537.94      184.77],[     537.57      257.76],[     180.68      310.54],[     913.06      306.77]
