Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     103.49      459.45],[     119.54      598.91],[     646.03      463.44],[     643.62      615.07],[     1190.2      494.88],[     1182.8      638.32],[     700.58      194.09],[     645.15      281.21],[      305.2       322.6],[     1117.8      341.72]
333.6666666666667,10,[     103.59      459.43],[     119.66      598.83],[     646.13      463.44],[     643.71      615.03],[     1190.2      494.92],[     1182.7      638.32],[     700.64       194.1],[     645.25      281.27],[     305.28      322.56],[     1117.8      341.72]
667.3333333333334,20,[      103.8       459.5],[     119.89      598.79],[     646.23      463.55],[     643.79       615.1],[     1190.4       495.1],[     1182.9      638.37],[     700.59      194.23],[     645.38       281.6],[     305.33      322.76],[       1118      342.09]
1001.0000000000001,30,[     103.86      459.53],[     119.95      598.85],[     646.33      463.56],[      643.9      615.15],[     1190.4      495.12],[     1182.9      638.41],[     700.72      194.14],[     645.48      281.55],[     305.42      322.66],[     1118.1      341.97]
1334.6666666666667,40,[     103.71       459.6],[     119.85       598.8],[     646.07      463.65],[     643.62      615.22],[     1189.9      495.26],[     1182.3       638.5],[     700.33      194.24],[     645.24      281.87],[      305.2      322.78],[     1117.5      342.24]
1668.3333333333335,50,[     103.53      459.46],[     119.65      598.86],[     646.23      463.48],[     643.82      615.07],[     1189.9      494.94],[     1182.5      638.33],[     700.69      194.26],[     645.36       281.3],[     305.32      322.68],[     1117.6      341.83]
2002.0000000000002,60,[      103.4      459.34],[     119.58      598.75],[     646.09       463.3],[     643.72       614.9],[     1189.7      494.76],[     1182.2      638.16],[     700.59       194.2],[     645.17         281],[     305.42      322.46],[     1117.2      341.47]
2335.6666666666665,70,[     103.46      459.31],[     119.63      598.76],[     646.19       463.3],[     643.83      614.92],[     1189.9      494.76],[     1182.5      638.23],[      700.8      194.24],[     645.25         281],[     305.65      322.55],[     1117.4      341.58]
2669.3333333333335,80,[     103.37      459.38],[     119.57      598.86],[     646.02      463.38],[     643.69      615.06],[     1189.7      494.85],[     1182.2      638.36],[     700.54      194.36],[     645.06      281.13],[      305.6      322.71],[       1117      341.79]
3003.0,90,[     103.61      459.31],[     119.82      598.81],[     646.37      463.33],[     644.02      615.03],[     1190.1      494.82],[     1182.6      638.35],[     700.86       194.3],[     645.41      281.08],[     305.86      322.67],[     1117.4       341.8]
