Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     137.43      441.94],[     146.19      578.41],[     632.39      442.28],[     630.61      582.15],[     1133.1      458.24],[     1124.7      591.59],[     627.04      224.02],[     634.14      271.91],[     250.16      353.08],[     1010.8      358.78]
333.6666666666667,10,[     137.47      441.95],[     146.22       578.5],[     632.42      442.26],[     630.65      582.17],[     1133.1      458.17],[     1124.7      591.57],[      627.1      223.98],[     634.17      271.79],[     250.23      353.04],[     1010.8      358.65]
667.3333333333334,20,[     137.47      441.91],[     146.26      578.43],[     632.52      442.25],[     630.75      582.13],[     1133.2      458.16],[     1124.8      591.58],[     627.29      224.08],[     634.26       271.8],[     250.46      353.08],[     1010.9      358.73]
1001.0000000000001,30,[     137.48      441.91],[     146.26      578.44],[     632.46      442.28],[     630.69      582.16],[     1133.3       458.2],[     1124.9      591.62],[     627.24       224.2],[      634.2      271.85],[     250.46      353.22],[     1010.9      358.89]
1334.6666666666667,40,[     137.48      441.93],[     146.24      578.51],[     632.44      442.24],[     630.69      582.18],[     1133.3      458.14],[     1124.9      591.58],[     627.14      223.97],[     634.18      271.74],[     250.29      353.03],[     1010.8      358.63]
1668.3333333333335,50,[     137.48      441.91],[     146.23      578.45],[     632.36      442.19],[     630.61      582.12],[     1133.4      458.04],[     1124.9      591.57],[     627.06      223.81],[      634.1      271.79],[     250.28      352.94],[     1010.7      358.61]
2002.0000000000002,60,[     137.47      441.89],[     146.23      578.39],[     632.34      442.16],[     630.58      582.09],[     1133.5      458.02],[     1124.9      591.57],[     627.04      223.76],[     634.08      271.81],[     250.28      352.97],[     1010.7      358.69]
2335.6666666666665,70,[     137.56      441.97],[     146.31      578.48],[     632.44      442.21],[     630.69      582.11],[     1133.3      458.01],[     1124.9      591.54],[     627.13      223.93],[     634.18      271.85],[     250.38      353.08],[     1010.6       358.7]
2669.3333333333335,80,[     137.44      441.93],[     146.19      578.46],[     632.37      442.21],[      630.6       582.1],[     1133.3      458.04],[     1124.8      591.51],[      627.1      223.96],[     634.12      271.81],[     250.27      353.05],[     1010.7      358.67]
3003.0,90,[     137.48      441.89],[     146.25      578.45],[     632.44      442.18],[     630.69      582.12],[     1133.4      458.03],[     1124.9      591.55],[     627.15      223.93],[     634.18      271.73],[     250.37      353.06],[     1010.8      358.71]
3336.666666666667,100,[     137.47      441.89],[     146.23      578.38],[     632.36      442.18],[      630.6      582.08],[     1133.3      458.06],[     1124.9      591.53],[     627.04      223.85],[      634.1      271.83],[     250.28      352.99],[     1010.7      358.68]
3670.3333333333335,110,[     137.33      441.82],[      146.1      578.34],[      632.4      442.08],[     630.64         582],[     1133.5      457.91],[     1124.9      591.47],[     627.05      223.74],[     634.15      271.69],[     250.17      352.93],[     1010.7      358.61]
4004.0000000000005,120,[     137.39      441.99],[     146.17      578.56],[     632.56      442.27],[      630.8      582.16],[     1133.5      458.04],[       1125      591.58],[      627.4      224.09],[     634.29      271.82],[     250.52      353.19],[     1010.9      358.77]
4337.666666666667,130,[     137.45      441.95],[     146.23      578.46],[     632.57      442.23],[     630.81      582.13],[     1133.7      458.04],[     1125.1      591.59],[     627.33      223.92],[     634.31      271.85],[     250.46      353.09],[     1010.9      358.77]
4671.333333333333,140,[     137.38      441.93],[     146.16      578.48],[     632.61       442.2],[     630.85      582.13],[     1133.6         458],[     1125.1      591.58],[     627.41      223.85],[     634.35      271.79],[     250.47      353.04],[       1011      358.68]
5005.0,150,[     137.37      441.87],[     146.17      578.44],[     632.66      442.17],[      630.9       582.1],[     1133.7      457.98],[     1125.2      591.56],[     627.43      223.94],[     634.39      271.73],[     250.51      353.11],[       1011      358.76]
5338.666666666667,160,[      137.4      441.87],[     146.17      578.43],[     632.54      442.14],[     630.79       582.1],[     1133.7      457.96],[     1125.2      591.57],[     627.26      223.82],[     634.27      271.73],[     250.39      353.05],[     1010.9      358.73]
5672.333333333333,170,[     137.49      441.83],[     146.25      578.41],[     632.55      442.11],[      630.8       582.1],[     1133.8      457.96],[     1125.3      591.59],[      627.3       223.7],[     634.28      271.69],[     250.43      352.96],[       1011      358.68]
6006.0,180,[     137.41      441.94],[     146.17      578.45],[     632.51      442.21],[     630.75      582.12],[     1133.7      458.01],[     1125.2      591.61],[     627.25       223.8],[     634.25      271.87],[     250.36      353.05],[     1010.9      358.76]
6339.666666666667,190,[     137.39      441.94],[     146.14      578.49],[     632.46      442.21],[     630.71      582.14],[     1133.7      457.98],[     1125.2       591.6],[     627.19      223.89],[     634.19      271.86],[     250.35      353.18],[     1010.8      358.86]
6673.333333333334,200,[     137.44      441.84],[     146.21      578.26],[     632.34      442.17],[     630.56      582.06],[     1133.5      458.11],[     1124.9      591.59],[     627.03      223.77],[     634.09      271.85],[     250.25      352.94],[     1010.9      358.77]
7007.000000000001,210,[      137.2      442.12],[     146.03      578.82],[     632.52       442.3],[     630.82      582.21],[     1133.4      457.91],[     1125.1      591.51],[      627.3      224.45],[     634.21      271.75],[      250.5      353.49],[     1010.4      358.78]
7340.666666666667,220,[     137.14      442.08],[     145.85      579.06],[     632.72      442.15],[     631.05      582.25],[     1133.9      457.53],[     1125.6      591.53],[     627.68      223.81],[      634.4      271.43],[      250.5      353.14],[     1010.6      358.26]
7674.333333333334,230,[     137.23      441.92],[     146.02      578.78],[      632.7      442.09],[     631.01       582.2],[     1133.3      457.76],[       1125      591.51],[      627.4      223.71],[     634.39      271.37],[     250.41      352.91],[     1010.4      358.24]
8008.000000000001,240,[      137.8      441.82],[      146.6      577.95],[     632.41      442.11],[     630.59      581.94],[     1132.5      458.24],[     1123.8      591.49],[     626.89      223.42],[     634.21      271.95],[     250.23      352.58],[     1010.4      358.58]
8341.666666666666,250,[     137.74      441.73],[     146.51      577.89],[     632.37      441.95],[     630.54       581.9],[     1133.1      457.95],[     1124.2      591.56],[      626.9      222.89],[      634.2      271.66],[     250.16      352.36],[     1010.4      358.49]
8675.333333333334,260,[     137.66      441.71],[     146.43      578.15],[     632.62      442.01],[     630.84      581.99],[     1133.4      457.89],[     1124.7      591.59],[     627.25      223.38],[     634.39      271.64],[     250.45      352.72],[     1010.6      358.64]
9009.0,270,[     137.55      441.77],[     146.34       578.1],[      632.3      442.16],[     630.52      582.03],[     1133.2       458.2],[     1124.6      591.61],[     626.89      223.86],[     634.05      271.93],[     250.28      353.06],[     1010.6      359.02]
9342.666666666666,280,[     137.52      441.86],[     146.36      578.33],[     632.36      442.16],[     630.63      582.05],[     1132.9      458.08],[     1124.4      591.49],[     626.87      224.05],[     634.07      271.81],[     250.36      353.06],[     1010.1      358.73]
9676.333333333334,290,[     137.25      442.09],[     146.08      578.87],[     632.62      442.23],[     630.94      582.19],[     1133.3      457.74],[     1124.9      591.48],[     627.36      224.36],[      634.3      271.61],[     250.56      353.38],[     1010.1       358.6]
10010.0,300,[     137.23      441.85],[     145.87      579.06],[     632.49      442.04],[     630.82      582.32],[     1134.3      457.51],[       1126      591.71],[     627.56      223.63],[     634.15      271.02],[     250.49      352.94],[       1011      358.19]
10343.666666666668,310,[     137.35      441.61],[     146.04      578.89],[      632.5      441.93],[     630.85       582.3],[     1134.6      457.54],[     1126.2       591.8],[     627.61      223.78],[     634.12      270.85],[     250.83         353],[       1011       358.4]
10677.333333333334,320,[     137.34      441.74],[     146.06      578.93],[     632.61      442.02],[     630.93      582.31],[     1134.6      457.64],[     1126.2       591.8],[      627.8      223.83],[     634.26      270.93],[     250.85      352.92],[     1011.3      358.28]
11011.000000000002,330,[     137.27      442.21],[     146.09      579.06],[     632.56      442.48],[     630.81      582.48],[     1134.1      458.23],[     1125.7      591.87],[     627.82      224.63],[     634.28      271.49],[      250.8      353.34],[     1011.6      358.64]
11344.666666666666,340,[     137.19      441.95],[     145.85      579.16],[     632.55      442.16],[     630.91      582.53],[       1135      457.73],[     1126.6      592.07],[     627.67      223.38],[     634.17      271.25],[     250.59      352.85],[     1011.3      358.28]
11678.333333333334,350,[     137.23       441.8],[     145.78      579.11],[     632.36      442.08],[     630.74      582.52],[     1134.7      457.57],[     1126.3      592.13],[     627.36      223.16],[     633.97      271.14],[     250.31      352.86],[     1010.7      358.41]
12012.0,360,[      137.5      441.97],[     146.26      578.82],[     632.65      442.16],[     630.98      582.24],[     1133.6      457.72],[     1125.2      591.59],[     627.22      223.91],[     634.32      271.57],[     250.53      353.15],[     1010.1      358.55]
12345.666666666668,370,[     137.46         442],[     146.25      578.74],[     632.54      442.17],[     630.88      582.19],[     1133.5      457.73],[       1125      591.57],[     627.16      223.95],[      634.2       271.7],[     250.61       353.2],[       1010      358.65]
12679.333333333334,380,[     137.51      442.08],[     146.35      578.63],[      632.6      442.32],[     630.88      582.22],[     1133.4      458.07],[     1124.9      591.59],[     627.19      224.18],[      634.3      271.94],[     250.59      353.26],[     1010.4      358.82]
13013.0,390,[     137.51       441.9],[      146.3      578.52],[     632.44      442.13],[     630.74      582.16],[     1133.5      457.87],[     1124.9      591.59],[     626.93      223.78],[     634.12      271.73],[     250.42      353.08],[     1010.1      358.74]
13346.666666666668,400,[     137.34      442.06],[     146.11      578.94],[     632.62      442.26],[      630.9      582.32],[     1133.6       457.9],[     1125.3      591.56],[     627.31      224.25],[     634.34      271.41],[     250.34      353.25],[     1010.7       358.5]
13680.333333333334,410,[     137.24      441.82],[     146.01      578.88],[     632.76      442.16],[     631.04      582.34],[     1134.2      457.85],[     1125.9       591.7],[     627.74      224.29],[     634.45      271.07],[     250.68      353.26],[     1011.3      358.59]
14014.000000000002,420,[      137.3      441.82],[     145.98      578.98],[      632.5      442.16],[     630.84      582.42],[     1134.4      457.71],[       1126      591.93],[     627.56      224.07],[     634.12      271.32],[     250.77      353.36],[     1010.7      358.79]
14347.666666666668,430,[     137.25      441.59],[        146      578.79],[     632.76      441.95],[     631.08      582.28],[     1134.7      457.67],[     1126.3      591.76],[     627.86      223.69],[      634.4      270.84],[     250.85      352.77],[     1011.5      358.18]
14681.333333333334,440,[      137.3      442.19],[      146.1      579.09],[      632.7      442.41],[     631.02      582.46],[       1134      457.93],[     1125.6      591.84],[     627.63      224.54],[     634.36       271.7],[     250.83      353.62],[     1010.6      358.92]
15015.0,450,[     137.32      442.15],[     146.12      578.88],[     632.49      442.33],[     630.81      582.29],[     1133.6      457.92],[     1125.1      591.64],[     627.23      224.37],[     634.16      271.81],[     250.56      353.43],[     1010.2      358.76]
15348.666666666668,460,[     137.94      442.07],[     146.69      577.98],[     632.39      442.31],[     630.53      582.15],[     1133.1      458.59],[     1124.3      591.67],[     626.51       223.3],[     634.23      272.23],[     249.71       352.7],[       1011      358.83]
15682.333333333334,470,[      138.1      442.14],[     146.84       577.7],[     632.14      442.28],[     630.24      582.08],[     1132.8      458.73],[     1123.7      591.69],[     626.22      222.96],[     634.04      272.25],[     249.52      352.52],[     1011.1      358.83]
16016.000000000002,480,[     138.03      442.12],[     146.85      577.93],[     632.42      442.29],[     630.57      582.09],[       1133      458.53],[       1124      591.69],[     626.63      223.22],[     634.28      272.21],[     249.99      352.53],[     1010.7      358.69]
16349.666666666668,490,[     137.75      441.94],[     146.52       578.1],[     632.33      442.18],[     630.51      582.15],[     1133.3      458.21],[     1124.3      591.76],[      626.7      223.15],[     634.17      271.87],[     249.98      352.61],[     1010.5      358.74]
16683.333333333332,500,[     137.41      441.94],[     146.17      578.75],[     632.47      442.23],[     630.75       582.3],[     1133.5         458],[     1125.1      591.67],[      627.2      223.99],[     634.17      271.53],[      250.4      353.02],[     1010.6      358.51]
17017.0,510,[     137.22      441.91],[        146      578.94],[     632.69      442.26],[     630.98      582.41],[     1134.2      457.93],[     1125.9      591.82],[     627.68      224.38],[     634.37      271.28],[     250.71      353.37],[     1011.1      358.74]
17350.666666666668,520,[      137.2      441.71],[     145.89      578.98],[     632.65      442.05],[     631.01      582.45],[     1134.8      457.65],[     1126.4         592],[     627.72      223.71],[     634.27      271.05],[     250.76      353.04],[     1011.1       358.5]
17684.333333333336,530,[      137.2      441.92],[     145.96      578.95],[     632.63       442.2],[     630.93      582.34],[     1134.4      457.82],[     1126.1      591.72],[     627.64      224.32],[     634.31      271.23],[      250.6      353.36],[     1011.3      358.66]
18018.0,540,[     137.19      442.08],[     145.95      579.06],[     632.68      442.29],[     630.97      582.43],[     1133.9       457.9],[     1125.6      591.75],[     627.61      224.13],[     634.37      271.35],[     250.51      353.15],[     1010.9      358.39]
18351.666666666668,550,[     137.52      442.07],[     146.33      578.28],[     632.33      442.37],[     630.54      582.21],[     1132.9       458.5],[     1124.3      591.64],[     626.65      223.74],[      634.1      272.19],[      249.9      352.85],[     1010.6      358.72]
18685.333333333332,560,[     138.15      442.27],[     146.75      577.62],[     631.74      442.11],[     629.77      582.08],[     1132.9      458.51],[     1123.4      591.68],[     625.78      221.77],[     633.77       271.8],[     248.81      351.93],[     1011.3      358.34]
