Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     15.896      584.53],[     36.029      709.26],[     538.61       557.2],[     544.04      705.31],[       1060      585.01],[     1053.3       708.4],[     547.91      215.27],[     534.15      395.02],[     165.29      344.44],[     951.32      336.64]
333.2888888888889,10,[     16.212      584.34],[     36.425      709.05],[     538.85      557.33],[     544.23      705.27],[       1060      585.33],[     1052.8      708.45],[     548.13      215.38],[     534.43       395.3],[     165.61      344.21],[     951.38       336.6]
666.7333333333333,20,[     15.846      584.48],[     36.254      709.24],[     538.92      557.49],[     544.31       705.5],[       1060      585.53],[     1053.4      708.73],[     548.18      215.52],[     534.47      395.39],[     165.75      344.15],[     951.27      336.66]
1000.2333333333333,30,[     16.387      585.21],[     37.412      709.08],[     538.51      558.03],[        544      705.24],[       1060      586.11],[     1051.7      708.54],[     547.96      216.74],[     533.96      396.77],[      167.6      344.03],[     949.06       336.5]
1333.6000000000001,40,[     16.924      584.79],[     37.956      708.79],[     538.29      557.85],[     543.69       704.9],[       1060      585.81],[     1050.5      708.25],[     547.96      216.92],[     533.83      396.01],[      168.1      343.54],[     948.39      336.03]
1666.7444444444445,50,[     16.865      584.97],[     37.979       708.9],[     538.36      557.97],[     543.79      705.01],[       1060      585.97],[     1050.7      708.36],[     548.06      216.97],[     533.88      396.22],[     168.28      343.56],[     948.44      336.04]
2000.322222222222,60,[     16.559      584.98],[     37.884      708.65],[     538.26      557.95],[     543.73      704.86],[       1060      586.09],[     1050.6      708.33],[     547.96      217.26],[     533.71      396.58],[     168.52      343.66],[     947.89      336.25]
2333.6888888888893,70,[     16.998      584.75],[     37.997      708.48],[     537.95      558.13],[     543.31      704.89],[     1059.4      586.24],[       1049      708.51],[     547.63      217.64],[     533.53      396.56],[     168.03      343.81],[      947.2      336.56]
2667.077777777778,80,[     16.694      584.85],[      37.79      708.58],[     537.87      557.94],[     543.31      704.76],[     1059.8      585.98],[     1049.3      708.28],[      547.6      217.63],[     533.35       396.4],[     168.16      344.01],[     947.26      336.49]
3000.4333333333334,90,[     16.349       584.4],[     37.142      709.35],[     538.76      557.62],[     544.23      705.54],[       1060      585.65],[       1052      709.02],[     548.63      215.35],[     534.24      394.69],[     167.74      342.56],[     949.91         335]
3333.8777777777777,100,[     16.223      584.67],[     37.191      709.28],[      537.8      557.67],[     543.35      705.38],[       1060       585.7],[     1050.9      708.79],[     547.57      215.72],[     533.17      395.25],[     167.81      342.64],[     948.14      335.01]
3667.0555555555557,110,[      16.65      584.81],[     37.528       708.9],[     538.15      557.84],[     543.56      704.96],[       1060       585.8],[     1050.5      708.33],[     547.84      216.62],[     533.71      395.75],[     167.52      343.39],[     948.67      335.73]
4000.688888888889,120,[     16.318      585.28],[     37.295      709.58],[     538.44      558.17],[     543.87      705.59],[       1060      586.13],[       1052      708.81],[     548.09      216.33],[     533.97      395.91],[     167.47      343.35],[      949.7      335.69]
4334.022222222222,130,[     16.084       585.4],[     37.377      709.43],[     538.14      557.81],[     543.67      705.15],[       1060      585.69],[     1052.5      708.15],[     547.73      216.12],[     533.56      395.94],[     167.87      343.15],[     949.36      335.25]
4667.411111111111,140,[     16.413      585.66],[     37.507      709.91],[     538.22      558.34],[     543.65      705.73],[       1060       586.2],[     1052.3      708.77],[     547.87      216.34],[     533.75      396.07],[     167.57      343.31],[     949.77      335.56]
5000.88888888889,150,[     16.206      585.49],[     37.486       709.7],[     538.54      558.03],[     543.98      705.46],[       1060      585.89],[     1053.2      708.39],[     548.11      216.04],[     534.06      395.94],[     167.77      343.11],[     950.22      335.36]
5334.444444444444,160,[     16.236      585.63],[      37.37      710.06],[     538.67      558.18],[     544.12      705.78],[       1060      585.97],[     1053.2      708.66],[     548.04      216.03],[     534.22       395.8],[      167.3      343.27],[     950.29      335.43]
5667.422222222222,170,[     16.185      585.14],[     37.213       709.3],[     538.13      558.09],[     543.55      705.33],[       1060      586.01],[     1051.4      708.59],[     547.63      216.75],[     533.66      396.05],[      167.3      343.64],[     948.84      336.01]
6000.900000000001,180,[      16.03      585.37],[     37.229      709.39],[     538.15       558.1],[     543.65      705.31],[       1060      586.05],[     1051.5      708.56],[     547.66         217],[     533.59      396.26],[     167.65       343.9],[     948.59      336.14]
6334.155555555556,190,[      15.74      585.08],[     36.857      709.84],[     538.74      557.79],[     544.28      705.71],[       1060      585.72],[     1052.8      708.93],[     548.22      215.44],[     534.17      395.15],[     167.41      342.74],[     949.53      334.92]
6667.7444444444445,200,[     15.354       584.9],[     36.542      709.77],[     539.03      557.58],[     544.59      705.71],[       1060      585.55],[     1053.9      708.97],[     548.56      215.13],[     534.42      394.91],[     167.49      342.67],[     950.17      334.95]
7000.988888888889,210,[      15.62      585.21],[     36.812      709.85],[     538.38      558.12],[     543.89      705.99],[       1060      586.16],[       1053      709.32],[     548.03      215.64],[      533.8      395.83],[     167.62      342.77],[     949.44      335.36]
7334.355555555556,220,[     16.236      585.45],[     37.341      709.67],[      538.3      558.01],[     543.78       705.4],[       1060       585.8],[     1052.5       708.4],[     547.92      216.49],[     533.77      395.88],[     167.67       343.7],[     949.75      335.78]
7667.733333333334,230,[     16.184      585.31],[     37.359      709.61],[      538.5      557.64],[     544.01      705.22],[       1060       585.4],[     1053.6      708.05],[        548      215.66],[     533.95      395.46],[     167.66      343.07],[     950.29      335.08]
8001.933333333333,240,[     15.819      585.57],[     37.185      710.01],[     538.67      557.73],[     544.22      705.46],[       1060      585.39],[     1054.2      708.15],[      548.2      216.01],[     534.08      395.43],[     167.92      343.55],[     950.59      335.43]
8334.466666666667,250,[     15.896      585.63],[     37.258         710],[     538.48      557.86],[     544.04      705.51],[       1060      585.64],[     1054.2      708.32],[     548.23      215.98],[     533.86      395.69],[     168.13      343.45],[     950.71      335.42]
8667.922222222222,260,[      15.86      585.58],[     37.176      710.03],[     538.36      557.86],[     543.92      705.56],[       1060      585.64],[     1054.1      708.38],[     548.13      216.04],[     533.71      395.64],[     168.11      343.57],[      950.6      335.53]
9001.155555555557,270,[     15.832      585.42],[     37.154      709.98],[     538.87       557.8],[     544.36      705.58],[       1060      585.56],[     1054.4      708.39],[     548.37      215.87],[     534.33      395.33],[     167.71       343.3],[     950.91      335.38]
9334.666666666668,280,[     15.876      585.62],[     37.004      710.32],[     538.64      558.06],[     544.12      705.89],[       1060      585.76],[     1054.2      708.68],[      548.2       215.9],[     534.14       395.4],[     167.33      343.51],[     951.09      335.53]
9668.000000000002,290,[     15.491      585.34],[     36.774      709.97],[     538.62      557.61],[     544.18       705.5],[       1060      585.36],[     1054.6      708.31],[      548.2      215.72],[     533.99      395.17],[     167.64      343.44],[     950.89      335.38]
10001.866666666667,300,[     15.718       585.2],[     36.828      710.08],[     538.66      557.41],[     544.19      705.43],[       1060      584.96],[     1054.7      708.05],[     548.09      215.38],[     534.12      394.61],[     167.14      343.33],[     951.22      335.11]
10334.68888888889,310,[      15.31       585.4],[     36.693      710.04],[     538.73      557.45],[     544.34      705.41],[       1060      585.14],[     1055.2      708.13],[     548.16      215.66],[     534.05      395.06],[     167.59      343.53],[     950.98      335.32]
10668.18888888889,320,[     15.446      585.26],[     36.807      709.74],[     538.68      557.42],[     544.28      705.25],[       1060      585.17],[     1054.8      708.09],[     548.19      215.78],[     534.01      395.19],[     167.75      343.49],[     950.66       335.4]
11001.488888888889,330,[      16.06      584.94],[     37.109      709.27],[     538.26       557.7],[     543.77      705.17],[       1060      585.59],[     1052.4      708.39],[     547.89      216.45],[     533.68      395.58],[     167.63      343.72],[     949.45      335.95]
11335.022222222224,340,[     15.912      584.96],[     37.136      709.15],[     538.26      557.55],[     543.81      704.98],[       1060      585.45],[     1052.2      708.16],[     547.82      216.34],[     533.65      395.59],[     167.78      343.48],[     948.94      335.65]
11668.300000000001,350,[     15.524      584.75],[     36.671      709.57],[     538.95      557.29],[     544.55      705.29],[       1060      585.16],[     1053.6      708.44],[     548.62      215.27],[      534.3      394.59],[     167.74      342.92],[     950.33      334.89]
12001.6,360,[      16.13      584.27],[     36.914      709.18],[     537.57      557.17],[     543.11      705.11],[       1060      584.98],[       1052      708.36],[     547.43      215.41],[     532.96      394.45],[     167.45      342.87],[     949.05      335.15]
12334.966666666667,370,[      15.53      584.54],[     36.598      709.72],[     538.95      557.12],[     544.56      705.44],[       1060      584.92],[     1054.7      708.56],[     548.82      214.68],[     534.26      394.25],[     167.96      342.73],[     951.17       334.8]
12668.68888888889,380,[     16.312      585.45],[     37.172       709.8],[     538.41       557.9],[     543.95      705.32],[       1060      585.51],[     1053.1      708.24],[     547.94      216.66],[     533.82      395.76],[     167.45      344.49],[     950.19      336.25]
13001.844444444447,390,[     16.213      584.94],[     37.214      709.29],[     538.37      557.52],[     543.85      705.03],[       1060      585.24],[     1053.1         708],[     547.95      216.14],[     533.83       395.4],[     167.56      343.68],[     949.97       335.8]
13335.611111111111,400,[     15.956      584.92],[     37.021      709.36],[     538.42      557.45],[     543.93      705.07],[       1060      585.21],[     1053.3      708.05],[     548.02      215.96],[     533.85      395.21],[     167.54      343.54],[     950.09       335.6]
13668.633333333333,410,[     16.122      584.93],[     37.316      709.34],[     538.59      557.46],[     544.12      705.05],[       1060      585.26],[     1053.4      708.04],[     548.23      216.01],[     533.98      395.33],[     168.05      343.48],[     950.12      335.58]
14001.966666666667,420,[     16.458       584.8],[     37.382      709.34],[     538.57       557.5],[     544.02      705.06],[       1060      585.18],[     1052.8      708.05],[     548.18      215.96],[     534.08      395.06],[     167.57      343.47],[     950.23      335.57]
14335.266666666668,430,[     16.315      584.77],[     37.341      709.23],[      538.7      557.36],[     544.17      704.92],[       1060      585.07],[       1053      707.86],[      548.3      215.84],[      534.2      395.03],[     167.67      343.34],[     950.28       335.4]
14669.033333333335,440,[     15.934      584.97],[     37.159      709.26],[     538.59      557.37],[     544.14      704.88],[       1060      585.11],[     1053.2      707.83],[     548.15      216.14],[     533.98      395.31],[     167.87      343.64],[      949.9       335.6]
