Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     87.755      481.35],[     97.073      630.89],[     631.38      482.41],[     628.84      635.34],[     1179.3      499.27],[     1169.4       645.2],[     627.18      240.28],[     633.89      294.62],[     211.25      380.71],[     1048.1      387.05]
333.6666666666667,10,[     87.824      481.51],[      97.12      630.96],[     631.36      482.52],[      628.8      635.43],[     1179.6      499.41],[     1169.6       645.3],[     627.11      240.17],[      633.9       294.8],[      211.1      380.71],[     1048.3      387.11]
667.3333333333334,20,[      87.98      481.64],[     97.263       631.1],[     631.39      482.62],[     628.85      635.53],[     1179.2      499.46],[     1169.3      645.34],[     626.96      240.22],[     633.92      294.91],[     211.03      380.74],[     1047.9      387.06]
1001.0000000000001,30,[     87.896      481.76],[     97.226      631.02],[     631.12      482.67],[     628.58      635.49],[     1178.8      499.56],[     1168.7      645.34],[     626.59      240.22],[     633.67      295.16],[     210.83      380.73],[     1047.3      387.12]
1334.6666666666667,40,[     87.543      481.75],[      96.65      632.31],[     631.87      482.44],[     629.51      635.76],[       1179       498.3],[     1169.6      645.23],[     627.92      240.51],[     634.28      293.66],[      211.4      381.26],[       1047      386.39]
1668.3333333333335,50,[      87.43      481.42],[     96.501      632.17],[     631.82      482.24],[     629.45      635.74],[     1179.7      498.21],[     1170.4      645.27],[     628.02      240.18],[     634.23      293.19],[     211.42      380.96],[     1047.8      386.23]
2002.0000000000002,60,[     88.268      481.43],[     97.339      632.05],[     632.25      482.02],[     629.96      635.39],[     1178.9      497.71],[     1169.7      644.65],[     628.15      240.16],[      634.6      293.18],[     212.04      380.84],[       1047      385.68]
2335.6666666666665,70,[     87.287       481.4],[     96.364      632.02],[     631.55      482.22],[     629.16      635.59],[     1179.1      498.17],[     1169.7      645.19],[     627.79      240.43],[     633.96      293.38],[     211.28      381.17],[     1047.2      386.49]
2669.3333333333335,80,[     87.355      481.46],[     96.435      632.03],[     631.58      482.27],[     629.19      635.61],[       1179      498.22],[     1169.6      645.17],[     627.78      240.36],[        634      293.48],[     211.28      381.11],[     1047.2      386.41]
3003.0,90,[     87.388       481.4],[     96.416      632.14],[        632      482.06],[     629.67      635.57],[     1179.3      497.83],[     1170.1      644.93],[     628.15      239.72],[     634.38      293.14],[     211.43      380.76],[     1047.5      385.78]
3336.666666666667,100,[     87.746      481.94],[      96.73      632.47],[     631.95      482.44],[     629.66      635.74],[     1178.5      498.08],[     1169.4      644.96],[     627.81      240.06],[     634.33      293.82],[     211.33      381.07],[     1046.7      385.86]
3670.3333333333335,110,[     87.673      482.04],[     96.575      632.76],[     632.03      482.55],[     629.73         636],[     1179.2      498.17],[     1170.1       645.2],[     627.75      239.87],[     634.42      293.77],[      210.9      381.05],[     1047.2      385.83]
4004.0000000000005,120,[      87.56      481.84],[     96.526      632.59],[     632.06      482.44],[     629.74      635.94],[     1179.4      498.15],[     1170.2      645.18],[     627.89      239.99],[     634.45      293.55],[     211.12      381.09],[     1047.4      385.99]
4337.666666666667,130,[     87.752      482.04],[     96.735      632.64],[     632.03      482.51],[     629.73      635.88],[     1179.1      498.13],[     1169.9      645.06],[     627.81      240.05],[     634.42      293.79],[     211.21      381.11],[     1047.1      385.88]
4671.333333333333,140,[     88.269      481.35],[     97.115      632.25],[     632.18       481.9],[     629.93      635.47],[     1179.3      497.47],[     1170.3      644.65],[     627.95      239.53],[      634.5      292.95],[     211.57      380.68],[     1047.2      385.41]
5005.0,150,[     87.904      482.14],[     96.872      632.71],[     632.15      482.67],[     629.84      636.01],[       1179      498.31],[     1169.8       645.2],[     627.91      240.32],[     634.55      294.01],[     211.31      381.38],[     1047.1      386.22]
5338.666666666667,160,[     87.628         482],[     96.564      632.65],[     632.04      482.49],[     629.72       635.9],[     1179.1       498.1],[       1170      645.03],[     627.78      239.91],[     634.45      293.74],[     210.96       381.1],[     1047.2      385.86]
5672.333333333333,170,[     87.693       482.1],[     96.647      632.75],[      632.1      482.54],[     629.79      635.97],[     1179.1      498.13],[     1169.9      645.05],[     627.77       239.9],[      634.5       293.8],[     211.02       381.1],[     1047.1      385.82]
6006.0,180,[      88.28      481.59],[     97.258      632.12],[     631.88      482.27],[     629.59      635.48],[     1178.5      497.96],[     1169.4      644.75],[     627.61       240.7],[     634.25      293.62],[     211.62      381.42],[     1046.6       386.3]
6339.666666666667,190,[     87.623       482.1],[     96.521      632.82],[     631.91      482.61],[     629.59      636.06],[     1179.1      498.21],[       1170      645.24],[     627.78      240.01],[     634.31       293.8],[     210.97       381.2],[     1047.2      385.98]
