Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     123.35      455.61],[     135.81      596.67],[     650.46      427.84],[     652.89      573.28],[     1166.7      423.26],[     1154.8      557.61],[     601.29      199.38],[     652.17      253.81],[     202.39      348.77],[     989.82      322.24]
333.6666666666667,10,[     123.38      455.57],[     135.79      596.68],[     650.38      427.87],[      652.8      573.34],[     1166.7       423.3],[     1154.8      557.71],[      601.2      199.41],[     652.08      253.78],[      202.3      348.79],[     989.78      322.31]
667.3333333333334,20,[      123.2      455.68],[     135.63      596.83],[     650.44      427.98],[     652.86      573.47],[     1166.9       423.4],[     1154.9      557.83],[     601.19      199.47],[     652.15      253.85],[     202.13      348.88],[     989.88      322.37]
1001.0000000000001,30,[     123.38      455.76],[     135.83      596.87],[     650.49      428.03],[     652.92      573.49],[     1166.9      423.44],[     1154.9      557.83],[     601.24      199.62],[      652.2      253.96],[     202.33         349],[     989.78      322.48]
1334.6666666666667,40,[     123.26       455.6],[      135.7      596.72],[     650.46      427.92],[     652.88      573.36],[     1166.7      423.34],[     1154.8      557.72],[     601.22      199.44],[     652.18      253.84],[     202.21      348.81],[      989.8      322.32]
1668.3333333333335,50,[     123.08      455.64],[     135.54      596.74],[     650.48      427.95],[     652.89       573.4],[     1166.8      423.39],[     1154.9      557.77],[     601.18      199.54],[      652.2      253.86],[     202.03      348.94],[     989.84      322.45]
2002.0000000000002,60,[     123.18      455.62],[     135.64      596.76],[     650.49      427.93],[     652.92      573.39],[     1166.8      423.36],[     1154.8      557.76],[      601.2      199.48],[      652.2       253.8],[     202.16      348.83],[     989.75      322.32]
2335.6666666666665,70,[     123.12      455.78],[     135.56      596.82],[     650.25      428.07],[     652.67       573.5],[     1166.5      423.53],[     1154.6      557.87],[     601.06      199.62],[     651.95      254.05],[     202.12      348.98],[     989.65       322.5]
2669.3333333333335,80,[      123.2      455.78],[     135.66      596.88],[     650.41       428.1],[     652.83      573.53],[     1166.8      423.54],[     1154.8       557.9],[     601.08      199.76],[     652.12      254.02],[     202.08      349.12],[     989.71      322.63]
3003.0,90,[     123.19       455.7],[     135.65      596.84],[     650.53      428.05],[     652.94      573.49],[     1166.9      423.48],[     1154.9      557.87],[     601.19      199.72],[     652.26      253.92],[     202.06      349.09],[     989.82      322.61]
3336.666666666667,100,[     122.95      455.72],[     135.43      596.84],[     650.22      427.97],[     652.64      573.42],[     1166.5      423.35],[     1154.6      557.74],[     600.91      199.59],[     651.94      253.87],[     201.89      348.95],[     989.44      322.39]
3670.3333333333335,110,[     122.97      455.76],[     135.41      596.87],[     650.15      428.04],[     652.57       573.5],[     1166.5      423.45],[     1154.6      557.83],[     600.86      199.64],[     651.88      253.95],[     201.83      349.03],[     989.48      322.52]
4004.0000000000005,120,[     123.18      455.83],[     135.63      596.95],[     650.33       428.1],[     652.76      573.54],[     1166.7       423.5],[     1154.8      557.87],[     601.03      199.69],[     652.03         254],[     202.07      349.06],[     989.65      322.51]
