Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     15.797      592.49],[      33.48      720.04],[     536.44      562.02],[     542.43      713.17],[       1058      587.66],[       1058      714.68],[     546.37      217.77],[     531.63      394.81],[     160.63      353.05],[     957.45      341.73]
329.0888888888889,10,[     15.969      592.48],[     33.614       719.8],[     536.04       562.1],[        542      713.04],[       1058      587.75],[     1057.1      714.66],[     545.98      218.21],[     531.28      395.07],[     160.56       353.2],[     956.46      342.01]
662.6444444444445,20,[     16.073      592.49],[      33.76      719.72],[        536      562.13],[     541.97      712.97],[       1058      587.78],[     1056.8      714.63],[     545.98      218.39],[     531.23      395.24],[     160.81      353.27],[     956.19      342.08]
995.9444444444446,30,[     15.795       592.5],[     33.417      719.85],[     536.18      562.15],[     542.11      713.14],[       1058       587.8],[     1057.4      714.77],[     546.11      218.14],[     531.44      395.06],[     160.39      353.19],[     956.74      342.03]
1329.4,40,[     15.951      592.53],[     33.593      719.93],[     536.19      562.16],[     542.15      713.17],[       1058      587.82],[     1057.5       714.8],[     546.16      218.18],[     531.41      395.06],[     160.64      353.26],[     956.83      342.06]
1662.6666666666667,50,[     15.783      592.64],[     33.457      720.03],[     536.12      562.26],[     542.08      713.26],[       1058      587.91],[     1057.5      714.88],[     546.08      218.23],[     531.35      395.17],[     160.53       353.3],[     956.82       342.1]
1996.0555555555557,60,[     16.056       592.6],[     33.754      719.83],[     536.09      562.15],[     542.06      713.05],[       1058      587.77],[       1057      714.66],[     546.01      218.35],[     531.33       395.2],[     160.73      353.24],[     956.25      342.02]
2329.3777777777777,70,[     16.385      592.67],[     34.202      719.73],[      535.9      562.37],[     541.88      713.05],[       1058      588.02],[     1056.3      714.78],[     545.78      218.88],[     531.12      395.74],[     161.21      353.22],[     955.26       342.2]
2662.8,80,[     16.407      592.77],[     35.461      719.58],[      536.1      562.47],[     542.26      712.41],[       1058      588.07],[     1056.5      713.68],[     545.81       219.5],[      531.1      397.27],[     163.87      352.38],[     953.59      341.29]
2996.0666666666666,90,[     15.667      593.69],[     36.054      721.15],[     536.71      562.28],[     543.23       712.1],[       1058       586.9],[       1058      711.98],[     546.33      219.75],[     531.38      396.64],[     166.32      353.04],[     954.22      340.37]
