Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     103.09      441.27],[     117.34      575.73],[     616.46      445.96],[     613.92      591.12],[     1136.1      475.25],[     1128.9      613.01],[     668.58      187.45],[     615.82      271.53],[     291.58      310.57],[     1066.9      329.18]
333.6666666666667,10,[     102.95      441.39],[     117.21      575.89],[     616.36       446.1],[     613.83       591.3],[       1136      475.42],[     1128.8      613.22],[     668.55      187.53],[     615.71       271.6],[     291.55      310.64],[     1066.9      329.28]
667.3333333333334,20,[     102.89      441.21],[     117.17      575.68],[     616.38      445.93],[     613.84      591.09],[       1136      475.27],[     1128.8      613.03],[      668.6      187.37],[     615.73      271.46],[     291.56      310.45],[     1066.9       329.1]
1001.0000000000001,30,[     102.93      440.74],[     117.23      575.12],[     616.32      445.45],[     613.79      590.56],[     1135.9      474.81],[     1128.6       612.5],[     668.49      187.12],[     615.68      271.11],[     291.57      310.19],[     1066.7      328.85]
1334.6666666666667,40,[     103.28      440.33],[     117.55      574.59],[     616.31      445.05],[     613.76      590.01],[     1135.7      474.39],[     1128.5      611.94],[     668.43      186.94],[     615.69      270.82],[     291.67      309.93],[     1066.7      328.59]
1668.3333333333335,50,[     103.48      440.31],[     117.73      574.49],[     616.26      444.97],[     613.72      589.86],[     1135.4      474.26],[     1128.2      611.74],[     668.24      186.92],[     615.64       270.9],[     291.64      309.89],[     1066.2      328.48]
2002.0000000000002,60,[     103.91      440.72],[     118.12      574.89],[     616.61       445.3],[     614.07      590.14],[     1135.4      474.46],[     1128.2       611.9],[     668.42      187.16],[        616      271.26],[     291.78      310.18],[     1066.2      328.62]
2335.6666666666665,70,[     103.95      441.49],[     118.04      575.75],[     616.72      446.04],[     614.16      590.88],[     1135.3      475.11],[     1128.2      612.54],[     668.29      187.63],[     616.18      271.89],[      291.2      310.75],[     1066.2      329.09]
2669.3333333333335,80,[     103.74      441.79],[     117.86      576.09],[     616.83      446.31],[     614.28      591.24],[     1135.5      475.37],[     1128.4      612.87],[     668.43      187.71],[     616.27      272.13],[     291.21      310.91],[     1066.4      329.22]
3003.0,90,[        104      441.83],[     118.09      576.18],[     617.43      446.37],[     614.85       591.3],[     1135.8      475.38],[     1128.8      612.92],[     669.04      187.71],[      616.9      272.12],[     291.47      310.99],[     1066.9      329.28]
3336.666666666667,100,[     104.09       441.3],[     118.21       575.5],[     617.31      445.86],[     614.71      590.68],[     1135.5       474.9],[     1128.4      612.34],[     668.96      187.52],[     616.79      271.78],[     291.61      310.71],[     1066.6      329.06]
3670.3333333333335,110,[     104.32      440.77],[     118.47      574.87],[      617.4      445.34],[     614.79      590.07],[     1135.3       474.4],[     1128.2      611.74],[     669.11       187.2],[      616.9      271.35],[     291.92      310.27],[     1066.6      328.66]
4004.0000000000005,120,[     104.32      440.47],[     118.44      574.61],[     617.32      445.08],[     614.71      589.82],[     1135.2      474.12],[     1128.1      611.51],[     669.04      187.02],[     616.82      271.06],[     291.85      310.11],[     1066.5      328.53]
4337.666666666667,130,[     104.35      440.45],[     118.45      574.61],[     617.22      445.05],[     614.59      589.82],[     1135.2      474.11],[     1128.1      611.54],[     669.06      186.91],[     616.72         271],[     291.93      309.97],[     1066.5      328.41]
4671.333333333333,140,[     103.95      440.87],[      118.1      575.07],[     617.07      445.46],[     614.46      590.29],[     1135.4      474.54],[     1128.2      611.99],[     668.96       187.2],[     616.56       271.3],[     291.72      310.28],[     1066.7      328.71]
