Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     13.615      547.08],[     32.027      664.78],[     498.08      519.39],[     503.47      657.25],[     995.36      541.44],[     984.74      659.11],[     507.59      206.28],[     493.91      365.92],[     152.85      327.23],[     883.85      316.22]
333.1,10,[     13.591      547.03],[     31.869      664.78],[     497.99      519.45],[     503.35       657.3],[     995.49      541.52],[     984.97      659.22],[     507.61      206.22],[     493.86       365.9],[     152.61      327.27],[     884.33      316.33]
666.5666666666667,20,[     13.293      546.82],[     31.539      664.63],[     497.68       519.2],[     503.04       657.1],[     995.21       541.2],[     984.72      658.97],[      507.3      206.17],[     493.54      365.53],[      152.3      327.29],[     884.09      316.26]
999.7777777777778,30,[      13.16      546.78],[     31.555      664.75],[     497.66       518.8],[     503.15      656.98],[     996.17      540.78],[     985.59      658.72],[     507.36      204.89],[     493.38      365.03],[     152.76      326.23],[     884.41      314.93]
1333.2555555555557,40,[     13.242      546.85],[     31.612      664.64],[     497.75      519.14],[     503.15      657.09],[     995.62      541.18],[     985.03      658.96],[     507.39      205.83],[     493.55       365.6],[     152.63      326.97],[     884.11      315.94]
1666.6666666666667,50,[     13.317      546.81],[     31.648      664.63],[     498.04       519.2],[     503.39      657.12],[     995.48      541.21],[     984.91      658.99],[     507.61      206.17],[     493.92      365.56],[     152.46      327.25],[     884.18      316.27]
2001.3666666666668,60,[     13.666      547.09],[     32.095      664.89],[      498.3      519.36],[     503.71      657.31],[      995.8      541.39],[      985.2      659.15],[     507.91      206.19],[     494.11      365.77],[     153.12      327.25],[     884.31      316.18]
2333.4222222222224,70,[     13.706      546.93],[     32.179      664.63],[     498.19      519.34],[     503.59      657.23],[     995.46      541.53],[      984.8      659.21],[     507.78      206.12],[        494      365.86],[     153.15      326.89],[     883.92      316.02]
2666.9,80,[     13.832       547.1],[     32.324      664.73],[     498.33      519.55],[     503.71      657.37],[     995.59      541.78],[      984.9       659.4],[     507.89      206.33],[     494.15      366.13],[     153.24      327.02],[     884.03      316.21]
3000.4222222222224,90,[     13.946      547.08],[     32.392      664.68],[     498.19      519.47],[     503.59      657.28],[     995.48      541.67],[     984.81      659.26],[     507.72      206.17],[        494      366.11],[     153.18       326.9],[     883.88      316.03]
3333.6333333333337,100,[     13.585      547.17],[      32.03      664.85],[     497.99      519.53],[      503.4      657.41],[     995.48      541.71],[     984.83      659.36],[     507.53      206.22],[      493.8       366.1],[     152.89      327.06],[     883.85      316.13]
3666.977777777778,110,[     13.742      547.26],[     32.197      664.91],[     498.02      519.55],[     503.44      657.39],[     995.45      541.66],[      984.8      659.28],[     507.53      206.34],[     493.82      366.13],[     153.04      327.19],[     883.79      316.19]
4000.922222222222,120,[     13.613      547.26],[     32.082      664.86],[     497.78      519.56],[      503.2      657.35],[     994.94      541.65],[     984.26      659.23],[     507.26      206.48],[     493.59      366.23],[     152.87      327.26],[     883.25      316.27]
4333.7555555555555,130,[     13.655      547.18],[      32.14      664.76],[        498      519.61],[     503.38      657.38],[     995.25      541.79],[     984.52      659.35],[     507.44      206.43],[     493.84      366.27],[     152.85      327.08],[     883.52      316.26]
4667.166666666667,140,[     13.403      547.13],[     31.827      664.88],[     497.93      519.37],[     503.34      657.27],[     995.45      541.37],[     984.83      659.07],[     507.42      206.27],[     493.76      365.81],[     152.65      327.28],[     883.85      316.17]
5000.811111111111,150,[       13.6         547],[     31.968      664.75],[     498.13      519.42],[     503.51      657.31],[     995.61      541.56],[     985.05      659.27],[     507.75      206.15],[     493.95      365.87],[      152.9      327.11],[      884.3      316.17]
5333.944444444444,160,[     13.379      546.94],[     31.717      664.76],[     497.98      519.31],[     503.36      657.24],[     995.62      541.38],[     985.08      659.14],[     507.57      206.14],[     493.82      365.62],[      152.6      327.18],[     884.32      316.17]
