Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[      160.3       478.7],[     172.96      618.73],[     681.65      450.98],[     684.17      595.95],[     1189.7      446.61],[     1177.7      580.17],[     634.56      219.74],[     683.17      278.05],[     240.75      367.07],[     1016.6      340.68]
333.6666666666667,10,[     161.03      478.84],[     173.48      618.17],[     680.64      450.87],[     683.07      596.08],[       1189       447.1],[     1176.7      580.49],[     633.84      218.64],[      682.2      278.06],[      240.8       366.7],[     1017.7      340.87]
667.3333333333334,20,[     159.99      478.95],[     172.67      618.92],[     681.47      451.21],[     683.98      596.17],[     1189.6      446.88],[     1177.6      580.37],[      634.4      219.91],[        683      278.34],[     240.53      367.28],[     1016.6      340.91]
1001.0000000000001,30,[      159.8      479.06],[     172.44      619.29],[     681.79      451.23],[     684.32      596.22],[     1190.1      446.58],[     1178.2       580.3],[     634.57      220.13],[     683.32      278.04],[     240.25      367.57],[     1016.5      340.85]
1334.6666666666667,40,[     159.58      478.85],[     172.21      619.18],[     681.82      451.03],[     684.36      595.97],[     1189.7       446.2],[     1177.8      580.06],[     634.66      220.19],[     683.36      277.68],[     240.17      367.55],[     1015.8      340.63]
1668.3333333333335,50,[     159.69      478.82],[     172.41      619.04],[     681.87      450.99],[     684.43      595.88],[     1189.5      446.25],[     1177.5      579.95],[     634.54      220.29],[      683.4      277.75],[     240.27      367.51],[     1015.5       340.6]
2002.0000000000002,60,[     159.81      478.77],[     172.57      618.85],[     681.61      451.04],[     684.17      595.92],[       1189      446.56],[       1177      580.07],[     634.07      220.31],[     683.12      278.03],[     240.14      367.45],[     1015.2      340.79]
2335.6666666666665,70,[     160.12      479.04],[      172.9      618.99],[     681.74      451.27],[     684.29      596.09],[     1188.9      446.85],[     1176.8      580.27],[     634.21      220.35],[     683.26      278.41],[      240.4      367.42],[     1015.2      340.83]
2669.3333333333335,80,[     159.77      479.02],[     172.41      619.26],[      681.8      451.26],[     684.34      596.17],[     1189.5      446.57],[     1177.5       580.3],[     634.45      220.36],[     683.34      278.02],[      240.1      367.59],[     1015.6      340.78]
3003.0,90,[     159.61      478.93],[     172.28      619.16],[     681.73      451.16],[     684.28      596.05],[     1189.5      446.46],[     1177.5      580.18],[     634.37      220.24],[     683.28       277.9],[     239.96      367.44],[     1015.6      340.62]
3336.666666666667,100,[      159.6       478.6],[     172.31       618.9],[     681.87      450.85],[     684.43      595.82],[     1189.5      446.19],[     1177.6      579.96],[     634.45         220],[     683.39      277.53],[     240.07      367.21],[     1015.5      340.41]
3670.3333333333335,110,[     159.89      478.78],[     172.62         619],[     681.89      451.03],[     684.45      595.98],[     1189.4      446.45],[     1177.4      580.13],[     634.39      220.17],[     683.41      277.84],[     240.23      367.33],[     1015.5       340.6]
4004.0000000000005,120,[     159.67      478.91],[     172.38      619.18],[     681.76      451.13],[     684.32       596.1],[     1189.5      446.49],[     1177.5      580.22],[     634.29      220.18],[     683.28      277.89],[     240.01      367.42],[     1015.5      340.64]
4337.666666666667,130,[     159.76      479.05],[     172.42      619.35],[     681.87      451.23],[     684.43       596.2],[     1189.7      446.49],[     1177.8      580.28],[     634.44       220.3],[     683.41      277.92],[     240.04      367.58],[     1015.7      340.72]
4671.333333333333,140,[     159.74      478.96],[     172.48      619.21],[     681.85      451.12],[     684.42      596.06],[     1189.8      446.42],[     1177.8      580.13],[      634.3      220.31],[     683.36      277.86],[     240.07      367.51],[     1015.5      340.65]
5005.0,150,[     159.49      478.58],[     172.23       618.9],[     681.86      450.88],[     684.43       595.9],[     1189.9       446.3],[     1177.9      580.08],[     634.38      220.13],[     683.35      277.52],[     240.04      367.33],[     1015.8       340.6]
5338.666666666667,160,[     159.68      478.69],[     172.38       619.1],[     681.95      450.96],[     684.53      596.02],[     1190.1      446.31],[     1178.2      580.17],[     634.52      220.12],[     683.45      277.51],[     240.15      367.37],[     1015.9      340.58]
5672.333333333333,170,[     159.63      479.02],[     172.28      619.38],[     681.84      451.19],[      684.4      596.21],[     1190.1      446.44],[     1178.1       580.3],[     634.57      220.15],[     683.37      277.78],[     240.11      367.47],[       1016      340.57]
6006.0,180,[     159.68       478.8],[     172.25       619.4],[     681.95      451.13],[     684.51      596.34],[     1190.5      446.45],[     1178.6      580.51],[     634.63      219.89],[     683.46       277.5],[     240.02      367.27],[     1016.3       340.5]
6339.666666666667,190,[     159.56      478.52],[     172.06      619.15],[     681.59       450.9],[     684.15      596.15],[     1190.5      446.21],[     1178.6      580.39],[      634.5      219.32],[      683.1      277.31],[     239.94      366.66],[     1016.4         340]
6673.333333333334,200,[     159.45      478.79],[     171.95      619.25],[     681.02      451.05],[     683.58      596.17],[     1189.8      446.38],[     1177.9      580.32],[     633.95      219.51],[     682.53       277.5],[     239.67      366.73],[     1015.9      339.93]
7007.000000000001,210,[     159.49      478.73],[     172.06      619.22],[      681.3      450.98],[     683.88      596.15],[     1190.1      446.34],[     1178.1       580.3],[     634.17      219.36],[     682.81      277.41],[     239.83      366.56],[       1016      339.78]
7340.666666666667,220,[     159.52      478.61],[     172.04      619.12],[     681.26      450.97],[     683.82      596.12],[     1190.1      446.36],[     1178.1      580.33],[     634.09      219.56],[     682.78      277.34],[     239.73      366.71],[     1016.1      339.99]
7674.333333333334,230,[     159.61      478.69],[      172.1      619.17],[      681.2      451.05],[     683.76      596.23],[     1190.2      446.51],[     1178.2      580.44],[     633.92      219.44],[     682.72      277.46],[     239.58      366.56],[     1016.2      339.89]
8008.000000000001,240,[     159.73      478.67],[     172.27      619.08],[     681.41      450.93],[     683.98      596.07],[     1190.4      446.34],[     1178.4      580.21],[     634.04      219.38],[     682.93      277.46],[      239.7      366.58],[     1016.3      339.85]
8341.666666666666,250,[     159.73      478.49],[     172.31      618.87],[      681.6      450.86],[     684.16      595.98],[     1190.3      446.41],[     1178.4      580.23],[     634.37      219.37],[     683.09      277.31],[     240.03       366.4],[     1016.5      339.74]
8675.333333333334,260,[      159.5      478.44],[     172.03      618.78],[     681.23      450.76],[      683.8      595.79],[     1189.8      446.17],[       1178      580.01],[     634.21       219.2],[     682.72      277.34],[     239.91      366.36],[     1016.1       339.6]
9009.0,270,[     159.19      478.72],[     171.82      619.17],[     681.56      451.03],[     684.11      596.14],[       1190      446.37],[       1178      580.34],[     634.45      219.76],[     683.07      277.56],[     239.88      367.06],[     1016.1      340.32]
9342.666666666666,280,[     159.27      479.18],[     171.96      619.55],[     681.64      451.32],[     684.21      596.38],[     1189.8      446.58],[     1177.9      580.44],[     634.37      220.17],[     683.17      277.92],[     239.84      367.53],[     1015.8      340.64]
9676.333333333334,290,[     159.49       478.8],[     172.16      619.24],[      681.7      451.07],[     684.28      596.17],[     1190.1      446.42],[     1178.1      580.29],[      634.2      220.16],[     683.19       277.6],[     239.85      367.44],[     1015.7      340.64]
10010.0,300,[     159.48      478.67],[     172.25      618.81],[     681.54      450.83],[      684.1      595.76],[     1189.7      446.26],[     1177.7      579.85],[     634.02      219.97],[     683.04      277.72],[     239.91      367.19],[     1015.6      340.43]
10343.666666666668,310,[     159.64      478.73],[     172.28      618.85],[     681.43      450.86],[     683.97      595.69],[     1189.3      446.12],[     1177.3      579.77],[     634.06      219.92],[     682.98      277.78],[     239.82      367.18],[     1015.3      340.32]
10677.333333333334,320,[     159.48      478.93],[     172.08      619.12],[     681.23      451.08],[     683.77      595.97],[     1189.5      446.35],[     1177.5      580.05],[     633.86      220.04],[     682.77      277.94],[     239.59      367.35],[     1015.4       340.5]
11011.000000000002,330,[     159.42      478.87],[     172.01      619.13],[     681.26       451.1],[     683.81      596.02],[     1189.4      446.38],[     1177.4      580.14],[     633.88      220.13],[     682.81      277.86],[     239.56      367.38],[     1015.3      340.56]
11344.666666666666,340,[     159.34      478.91],[     171.98      619.18],[     681.34      451.14],[     683.89      596.07],[     1189.3      446.42],[     1177.3      580.19],[     633.96       220.2],[     682.88      277.89],[      239.6      367.45],[     1015.3      340.63]
11678.333333333334,350,[     159.36       478.9],[     172.04      619.15],[     681.39      451.12],[     683.94      596.03],[     1189.3      446.41],[     1177.3      580.15],[     633.96      220.27],[     682.92      277.89],[     239.68      367.48],[     1015.1      340.65]
12012.0,360,[     159.47      478.86],[     172.09      619.15],[     681.41      451.11],[     683.96      596.05],[     1189.4       446.4],[     1177.4      580.19],[     634.01      220.23],[     682.94      277.85],[      239.7      367.47],[     1015.3      340.66]
12345.666666666668,370,[     159.42      478.93],[      172.1      619.22],[     681.55      451.15],[     684.11      596.11],[     1189.5      446.44],[     1177.5      580.23],[     634.14      220.29],[     683.08      277.85],[      239.8       367.5],[     1015.3      340.66]
12679.333333333334,380,[     159.25      479.04],[     171.96      619.35],[     681.54      451.21],[     684.11      596.21],[     1189.6      446.49],[     1177.6      580.29],[     634.08       220.3],[     683.06      277.87],[     239.66      367.57],[     1015.4      340.69]
13013.0,390,[      159.1      478.95],[      171.9      619.11],[     681.45      451.07],[     684.02      595.95],[     1189.3      446.36],[     1177.2      580.02],[     633.91      220.32],[     682.97      277.88],[      239.6      367.48],[       1015      340.58]
13346.666666666668,400,[     159.27      478.82],[     172.02         619],[      681.5      450.95],[     684.06      595.83],[     1189.5      446.21],[     1177.5      579.88],[     634.04      220.22],[     683.02      277.74],[     239.73      367.43],[     1015.3      340.52]
13680.333333333334,410,[     159.25      478.85],[     171.99      619.11],[     681.52      450.96],[      684.1      595.89],[     1189.5      446.18],[     1177.4      579.95],[     634.06      220.19],[     683.04      277.69],[     239.71       367.4],[     1015.1      340.44]
