Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     191.88      381.61],[     199.92      512.02],[     659.55      381.52],[      657.7      514.31],[     1132.7      395.26],[     1124.1      522.27],[     654.72      172.74],[     661.49      219.07],[     297.03      294.82],[     1016.4      298.94]
333.6666666666667,10,[     192.24      382.49],[     200.28       512.6],[     660.01       382.1],[     658.16      514.52],[       1132      395.54],[     1123.6      522.18],[     654.72      173.13],[     662.03      219.86],[     296.73      295.09],[     1015.9      298.79]
667.3333333333334,20,[     191.69      381.88],[     199.83      512.23],[     659.76      381.98],[     657.89      514.55],[     1132.5      395.71],[       1124       522.6],[     654.77      174.06],[     661.71      219.28],[     297.01       295.7],[     1016.3      299.83]
1001.0000000000001,30,[     192.61      381.95],[     200.64      512.22],[     660.02      381.81],[     658.17      514.47],[     1132.5      395.45],[       1124      522.37],[     655.34      173.06],[     661.96      219.55],[     297.86      295.12],[     1016.5      299.16]
1334.6666666666667,40,[     190.88      382.45],[      198.9      512.73],[     659.62      382.15],[     657.73       514.7],[     1132.2      395.57],[     1123.8      522.34],[     654.28      173.08],[     661.68      219.71],[     295.48      295.33],[     1016.1      299.03]
1668.3333333333335,50,[     191.94       382.1],[     200.07      511.92],[     659.51      382.12],[     657.62      514.37],[       1132      395.96],[     1123.5      522.34],[        654      173.92],[      661.5      220.21],[     296.44      295.39],[     1015.7      299.63]
2002.0000000000002,60,[     192.01      382.26],[     199.98      512.51],[     659.96      381.94],[      658.1      514.51],[     1132.4      395.42],[       1124      522.16],[      654.7      172.83],[     661.98      219.62],[     296.46         295],[     1016.4      298.74]
2335.6666666666665,70,[      191.3      382.31],[     199.29      512.58],[     659.77      381.99],[     657.87      514.61],[     1132.4      395.46],[     1124.1      522.24],[      654.6      172.68],[     661.82      219.59],[     295.93      294.92],[     1016.6      298.68]
2669.3333333333335,80,[     191.57      381.93],[     199.71      512.01],[      659.9      381.84],[     658.03      514.25],[     1132.1      395.51],[     1123.7      522.15],[     654.83      173.35],[     661.86      219.57],[     296.85       295.2],[     1016.2      299.16]
3003.0,90,[     191.94      381.87],[     199.98      512.11],[      659.9      381.78],[     658.03       514.4],[     1132.4      395.55],[     1124.1      522.31],[     654.85      172.76],[     661.87      219.45],[     296.81      294.73],[     1016.6      298.77]
3336.666666666667,100,[     190.83       381.6],[     199.33      511.52],[     659.56      381.26],[     657.93      514.08],[     1133.2      395.82],[     1124.7      522.69],[     654.58      173.31],[     661.23      218.98],[     297.29      295.28],[     1016.4      299.61]
3670.3333333333335,110,[     190.84      381.58],[     199.38      511.46],[     659.59      381.22],[     657.98         514],[     1133.1      395.75],[     1124.7       522.6],[     654.61      173.44],[     661.25         219],[     297.44       295.4],[     1016.2       299.7]
4004.0000000000005,120,[     190.87      381.45],[     199.45      511.39],[     659.71      381.21],[      658.1      514.06],[     1133.4      395.87],[     1124.9      522.78],[     654.84      173.52],[     661.34      218.87],[     297.75      295.39],[     1016.6      299.82]
4337.666666666667,130,[     191.22      381.29],[     199.79      511.21],[     659.72      381.14],[     658.11      513.98],[     1133.4       395.9],[     1124.9      522.81],[     654.97      173.51],[     661.33      218.87],[     298.15      295.25],[     1016.6      299.81]
4671.333333333333,140,[     190.77      381.41],[     199.33       511.4],[     659.64      381.11],[     658.03      514.03],[     1133.4      395.75],[       1125      522.71],[     654.76      173.35],[     661.27      218.76],[     297.58      295.33],[     1016.6      299.71]
5005.0,150,[     190.98      381.25],[     199.52      511.24],[      659.6      381.09],[     657.99      513.94],[     1133.3      395.76],[     1124.9       522.7],[     654.81      173.54],[     661.22      218.72],[     297.88      295.37],[     1016.5      299.85]
5338.666666666667,160,[     191.88      381.81],[     199.94      511.99],[     660.15      381.72],[     658.27      514.29],[     1132.7      395.45],[     1124.3       522.2],[     655.16      172.74],[     662.13      219.46],[     296.96      294.76],[     1016.9      298.79]
5672.333333333333,170,[     190.94      381.56],[     199.49      511.46],[     659.64      381.23],[     658.04      514.04],[     1133.2      395.76],[     1124.8      522.66],[     654.77      173.77],[     661.26      219.02],[     297.82      295.77],[     1016.3      300.09]
6006.0,180,[     191.61      381.39],[     200.31      510.71],[     659.08      381.45],[     657.46      513.78],[     1132.3      396.42],[     1123.7      522.76],[     654.28         175],[     660.65      219.92],[     298.62      296.19],[     1015.5      301.02]
6339.666666666667,190,[     191.07      381.54],[     199.59      511.44],[      659.6      381.26],[     657.99      514.07],[     1133.1      395.83],[     1124.7      522.73],[     654.71      173.64],[     661.23      219.09],[     297.79      295.62],[     1016.2      300.01]
6673.333333333334,200,[     190.93      381.44],[      199.5      511.38],[     659.68      381.16],[     658.08         514],[     1133.2      395.74],[     1124.8      522.68],[     654.82      173.64],[     661.29      218.88],[     297.86      295.57],[     1016.3      299.94]
7007.000000000001,210,[     190.92      381.56],[     199.49      511.48],[      659.7      381.26],[      658.1       514.1],[     1133.3      395.86],[     1124.9      522.76],[     654.78      173.64],[     661.32      218.98],[     297.76      295.58],[     1016.5      299.93]
7340.666666666667,220,[     190.73      381.44],[     199.28      511.45],[     659.64      381.16],[     658.03      514.07],[     1133.4      395.77],[     1124.9      522.72],[     654.62      173.45],[     661.28      218.77],[      297.4       295.4],[     1016.4      299.75]
7674.333333333334,230,[     192.19       381.3],[     200.37      511.21],[     659.36      381.57],[     657.48      513.92],[     1132.2      395.59],[     1123.5      522.15],[     654.31      173.69],[     661.29      219.57],[     297.36      294.94],[     1015.8      299.46]
8008.000000000001,240,[     190.21      381.53],[     198.74      511.51],[     659.46      381.18],[     657.83      514.05],[     1133.5      395.68],[       1125      522.61],[     654.43      173.26],[     661.15       218.8],[     296.82      295.36],[     1016.5      299.63]
8341.666666666666,250,[     190.56      381.49],[     199.09      511.41],[     659.49      381.09],[     657.87      513.93],[     1133.2      395.59],[     1124.8      522.47],[     654.53       173.2],[     661.16      218.82],[      297.2      295.28],[     1016.4      299.53]
8675.333333333334,260,[     190.79      381.46],[     199.33       511.4],[     659.65      381.15],[     658.03      513.98],[     1133.3       395.7],[     1124.9      522.58],[     654.69      173.38],[     661.31      218.81],[     297.44      295.34],[     1016.5      299.66]
9009.0,270,[     190.82      381.56],[     199.33      511.48],[     659.58      381.21],[     657.96      514.01],[     1133.2      395.72],[     1124.8      522.57],[     654.62      173.38],[     661.25      218.91],[     297.37      295.37],[     1016.4      299.64]
