Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     28.862      480.21],[     47.735      609.82],[     542.28      462.49],[     544.65      604.31],[     1052.1       477.8],[     1041.7       604.7],[     541.03      213.35],[     540.31      295.78],[      171.1      343.66],[     926.52      336.67]
333.43333333333334,10,[     28.959      480.69],[      47.79         610],[     542.08      462.86],[     544.45      604.33],[     1051.5         478],[     1041.1      604.68],[     540.36      214.05],[     540.14      296.71],[     170.51      344.44],[     925.35      337.32]
667.1777777777778,20,[     29.134      480.52],[     47.944      609.94],[     542.39      462.71],[     544.75      604.21],[     1051.1      477.75],[     1040.8      604.48],[     540.59      214.14],[     540.46      296.44],[     170.67      344.61],[     925.26      337.39]
1000.0888888888891,30,[     29.033      479.94],[     47.711      609.91],[     542.59      462.28],[     544.93      604.26],[     1052.4      477.32],[     1042.1      604.55],[     541.01      213.48],[     540.65      295.27],[     170.73      344.18],[     926.54      337.05]
1333.488888888889,40,[     28.861      479.88],[     47.522      609.93],[     542.47      462.23],[     544.81      604.26],[     1052.5      477.24],[     1042.3      604.57],[     541.07      213.35],[     540.53      295.16],[     170.76      344.14],[     926.75      337.02]
1666.8111111111111,50,[     28.804      479.72],[     47.309      609.88],[        542      462.38],[     544.28      604.41],[     1052.4      477.43],[     1042.1      604.99],[     540.97      213.61],[      540.1      295.17],[     170.71      344.25],[     926.74      337.42]
2000.377777777778,60,[     29.416      479.84],[     47.534      610.03],[     541.37      462.59],[     543.61      604.35],[     1050.6       477.3],[     1040.6      604.95],[     540.48      213.44],[     539.62      295.43],[     170.17      344.22],[     926.09      337.29]
2333.8555555555554,70,[     28.898      479.93],[     46.768      610.38],[     540.64      462.76],[     542.86      605.02],[     1052.9      477.62],[     1042.1      606.09],[      539.8      213.21],[     538.89       295.4],[     169.12      343.94],[     925.93      337.55]
2667.0111111111114,80,[     28.924      479.67],[     46.561      610.38],[     540.29      462.51],[     542.51      605.29],[     1053.9      477.51],[     1042.7      606.56],[     539.77      212.22],[     538.54      294.76],[     168.89       343.1],[     926.42      337.06]
3000.444444444445,90,[     29.268      479.68],[      47.48      610.05],[     540.71      462.39],[     543.07      604.75],[       1053      477.54],[     1041.8         606],[     540.17      211.98],[      538.8      295.19],[     170.51      342.19],[     925.38      335.88]
