Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     17.281      589.05],[     36.569      709.03],[     510.79      559.35],[      516.5      699.65],[     1018.1      581.19],[     1007.2      700.59],[     519.31      239.93],[     506.46      402.94],[     158.28      363.79],[     903.58      351.44]
333.3666666666667,10,[     17.066         589],[     36.369      708.76],[     510.49      559.47],[      516.2      699.61],[     1017.1      581.48],[     1006.3      700.72],[     519.09      240.11],[     506.14      403.32],[     158.25      363.74],[     902.92      351.55]
666.9000000000001,20,[     17.424      589.15],[     36.694      708.95],[     510.62      559.67],[     516.34      699.82],[     1017.4      581.72],[     1006.6      700.98],[     519.23      240.23],[     506.26      403.49],[     158.49      363.84],[      903.2       351.7]
1000.0666666666666,30,[     17.076      588.98],[     36.402      708.75],[     510.43      559.35],[     516.16      699.53],[     1017.2      581.33],[     1006.4      700.58],[     518.96      239.93],[     506.07       403.2],[      158.2      363.57],[     902.79       351.3]
1333.7222222222222,40,[     17.251      588.98],[     36.558       708.8],[     510.58      559.49],[     516.31      699.68],[     1017.6      581.54],[     1006.7      700.83],[     519.14      240.09],[     506.21       403.3],[      158.4       363.7],[     903.13      351.56]
1666.888888888889,50,[     17.266      588.98],[     36.565      708.77],[     510.51      559.54],[     516.23      699.69],[     1017.2      581.62],[     1006.4      700.88],[     519.08      240.17],[     506.14      403.37],[     158.39      363.69],[     902.89      351.58]
2000.5111111111114,60,[     17.545      587.23],[     36.757      707.08],[     510.25      557.71],[        516      697.88],[     1016.6      579.64],[     1005.9      698.96],[     518.88      238.71],[     505.87      401.51],[     158.59      362.37],[     902.45       350.1]
2333.8,70,[     17.971       587.6],[     37.094      707.47],[     510.25      558.28],[     515.99      698.38],[     1016.1      580.25],[     1005.5      699.59],[     518.97      239.56],[     505.84      402.06],[     158.96      363.09],[     902.31      350.91]
2667.6555555555556,80,[      17.96      587.13],[     36.947      707.04],[     510.11      558.25],[      515.8      698.31],[     1015.9      580.37],[     1005.3      699.84],[     519.02       239.7],[     505.74      402.04],[     158.94      363.03],[     902.25      351.24]
3000.4777777777776,90,[     18.401      587.01],[     37.313      706.77],[     510.45      558.55],[     516.06       698.4],[     1014.6       580.8],[     1004.2       700.2],[     519.42      240.47],[     506.12      402.42],[     159.37      363.43],[     901.82      351.92]
