Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     112.06      455.78],[     121.05      596.86],[      624.5      456.11],[     622.46      600.55],[     1143.9      471.89],[     1134.7      609.71],[     618.83      231.78],[     626.54      279.78],[     228.05      365.99],[     1016.5      371.41]
333.6666666666667,10,[     111.96       455.7],[      120.9      596.77],[     624.44      456.01],[     622.38       600.5],[     1143.9      471.82],[     1134.7      609.68],[     618.71      231.48],[     626.48      279.72],[     227.78      365.82],[     1016.4      371.27]
667.3333333333334,20,[     110.77      455.85],[        120      596.99],[     624.51      455.63],[      622.6      599.84],[     1142.5      470.82],[     1133.8      608.34],[     618.47      230.89],[     626.49      278.94],[     227.26      364.64],[     1015.2      368.95]
1001.0000000000001,30,[     111.64      455.62],[     121.09      596.46],[     624.97      455.69],[     623.03       599.5],[     1142.1      470.83],[     1133.3      608.06],[     619.11      233.17],[     626.94      279.16],[     228.95      366.25],[     1015.1      370.71]
1334.6666666666667,40,[     111.61      456.06],[     120.88      596.94],[     624.78      455.93],[     622.83      599.97],[     1142.7      471.23],[     1133.8      608.65],[     619.12      231.73],[     626.75      279.64],[     228.52      365.43],[     1015.6      370.02]
1668.3333333333335,50,[     111.07      455.99],[     120.33      596.98],[     624.83      455.59],[     622.94      599.68],[     1142.5      470.66],[     1133.9      608.08],[     619.09      230.63],[      626.8      278.99],[     228.02      364.35],[     1015.7       368.5]
2002.0000000000002,60,[     111.25      455.23],[     120.54      596.49],[     625.21      455.36],[     623.25      599.67],[       1143      470.73],[     1134.3      608.38],[     619.85      230.89],[     627.19      278.33],[     228.76      364.26],[     1016.6      368.88]
2335.6666666666665,70,[     111.63      455.78],[     120.88      596.83],[     625.19      455.72],[     623.24      599.93],[     1142.9      471.09],[     1134.1      608.67],[     619.68      230.98],[     627.17      279.17],[     228.71      364.66],[     1016.1      369.31]
2669.3333333333335,80,[     111.19      456.22],[     120.44      597.16],[     624.73      455.78],[     622.84      599.82],[     1142.3       470.8],[     1133.6      608.21],[     619.02      230.85],[     626.71      279.28],[     228.01      364.63],[     1015.5      368.76]
3003.0,90,[     111.41      455.45],[     120.84      596.46],[     624.93      455.48],[        623       599.5],[     1142.5       470.7],[     1133.8      608.06],[     619.23      232.17],[     626.88      278.72],[     228.85       365.3],[     1015.5      369.74]
3336.666666666667,100,[      111.5      455.97],[     120.72      596.87],[     624.55       455.8],[     622.63      599.93],[     1142.3      471.18],[     1133.5      608.64],[     618.96      230.72],[     626.52      279.52],[     228.24      364.45],[     1015.4      369.07]
3670.3333333333335,110,[     110.88      456.05],[     120.07      597.13],[     624.62      455.68],[     622.72      599.83],[     1142.2      470.71],[     1133.6      608.16],[     618.77      230.36],[     626.62      279.01],[     227.49      364.15],[     1015.4      368.26]
