Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     19.248      623.37],[     35.769      743.67],[     518.76      596.85],[     523.68      741.04],[     1030.5      624.42],[     1019.6      745.32],[     528.34      260.17],[     515.02      437.34],[     154.77      385.64],[     924.42       379.4]
333.22222222222223,10,[     19.282      623.67],[     36.276      743.77],[      518.6      597.02],[     523.62      740.92],[     1030.6      624.51],[     1019.5      745.07],[     528.08      260.74],[     514.75      438.14],[     155.77      385.64],[     923.42      379.33]
666.5333333333333,20,[     19.132      624.14],[     35.587      744.19],[     517.74      597.18],[     522.69      741.13],[     1030.4      624.34],[     1019.1      745.25],[     526.92      260.85],[     514.05      437.78],[     153.71      386.14],[     923.13      379.61]
1000.0777777777779,30,[      18.95      624.64],[     36.155      745.32],[     518.14      596.93],[     523.51      741.24],[     1031.5      623.72],[     1020.6      744.56],[     527.48      260.56],[     513.97      437.77],[     156.24      386.28],[     923.22      378.67]
1333.8333333333335,40,[     19.285      625.61],[      38.83      746.85],[     519.79      597.25],[     525.69      741.26],[       1032      623.63],[     1022.7      743.38],[     529.34      261.47],[     515.05       438.5],[     162.37      385.92],[     922.77      377.22]
1666.888888888889,50,[     18.788      625.71],[     38.837      746.86],[     519.84      597.23],[     525.79      741.03],[       1032      623.58],[     1023.3      743.02],[      529.4      261.19],[     515.06      438.36],[     162.86       385.3],[     923.03      376.46]
2000.2444444444448,60,[     18.272      625.93],[     38.489      747.57],[     519.92       596.7],[     526.05      740.83],[       1032      622.57],[     1025.2      742.23],[     529.55      260.38],[        515      437.19],[     163.04       385.4],[     924.47      375.62]
2333.488888888889,70,[     17.535      625.61],[     37.791      747.38],[     519.75       596.3],[     525.89      740.53],[       1032       622.1],[     1025.5      741.83],[     529.38      259.83],[     514.82       436.6],[     162.56      385.05],[     924.66       375.1]
2667.0333333333333,80,[      18.63      626.07],[     38.878      747.85],[     520.08         596],[      526.4      739.94],[       1032      621.09],[     1024.5      740.62],[     529.74      260.65],[        515      436.23],[      163.9      386.56],[     924.34      375.33]
3000.377777777778,90,[     17.546      626.63],[     37.736       749.6],[     519.65      594.51],[     526.46      739.52],[       1032      618.38],[     1027.6      738.81],[     529.72      258.92],[     514.11      433.57],[     164.16      387.59],[     926.53      373.91]
