Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[     58.432      457.44],[     73.459      598.94],[     600.54       462.1],[     598.08      615.28],[     1145.3      492.65],[     1138.3       637.8],[     654.92      186.44],[     599.72      277.97],[     258.04       315.6],[     1073.1       335.1]
333.6666666666667,10,[     58.717      456.94],[     73.714      598.36],[     600.51      461.56],[     598.03      614.66],[     1145.2      492.06],[     1138.1      637.13],[     654.87      186.02],[     599.72       277.5],[     258.12      315.17],[     1073.1      334.64]
667.3333333333334,20,[     58.849      456.74],[      73.84       598.1],[     600.49      461.38],[        598      614.42],[     1144.9       491.9],[     1137.8      636.91],[     654.87      185.91],[     599.71      277.41],[      258.2      314.98],[     1072.8      334.48]
1001.0000000000001,30,[     59.061      456.79],[     74.066      598.04],[     600.15      461.41],[     597.67      614.32],[     1144.2      491.86],[     1137.1      636.75],[     654.49      186.39],[     599.37      277.56],[     258.31      315.36],[     1072.2      334.81]
1334.6666666666667,40,[     58.747      457.79],[     73.751      599.11],[     599.88      462.41],[     597.43      615.43],[     1144.2      492.92],[     1137.1       637.9],[     654.24      187.02],[     599.06      278.54],[     258.07      316.02],[       1072      335.52]
1668.3333333333335,50,[     58.444      457.85],[     73.448      599.27],[      599.8       462.5],[     597.35      615.59],[     1144.2      492.99],[     1137.1      638.05],[     654.18      187.16],[     598.97      278.49],[     257.89      316.21],[       1072      335.68]
2002.0000000000002,60,[     58.831      457.45],[     73.846      598.73],[     599.74      462.06],[     597.31      615.01],[     1143.9      492.55],[     1136.8      637.49],[     654.08      186.94],[     598.89      278.25],[     258.18       315.9],[     1071.7      335.35]
2335.6666666666665,70,[     59.693      456.67],[     74.658      597.77],[     600.02      461.27],[     597.57      614.04],[     1143.7      491.73],[     1136.6      636.49],[     654.28      186.39],[     599.21      277.67],[     258.65      315.25],[     1071.6       334.7]
2669.3333333333335,80,[      59.51      456.94],[      74.51      598.01],[     600.06      461.58],[     597.58      614.33],[     1143.9      492.09],[     1136.8      636.82],[     654.43      186.71],[     599.26      277.98],[     258.65      315.52],[     1071.9      335.05]
3003.0,90,[     58.578      457.98],[     73.631      599.25],[     599.98      462.57],[     597.54      615.56],[     1144.4      493.06],[     1137.3      638.02],[     654.36      187.24],[     599.15      278.73],[     258.11      316.26],[     1072.2      335.72]
3336.666666666667,100,[     58.921      458.14],[     74.011      599.31],[     599.92      462.78],[     597.48      615.71],[     1143.9      493.39],[     1136.7      638.24],[     654.42      187.47],[     599.06      279.08],[      258.6      316.37],[     1071.9      335.95]
3670.3333333333335,110,[     59.446      457.87],[     74.547      598.76],[     599.97      462.52],[     597.49      615.24],[     1143.2      493.22],[     1136.1      637.74],[     654.42      187.27],[     599.15      279.16],[     258.86      316.06],[     1071.7      335.76]
4004.0000000000005,120,[     59.248      457.53],[     74.301      598.37],[     599.75      462.12],[     597.25      614.72],[     1142.4       492.7],[     1135.3      637.14],[     654.17      186.97],[     598.99      278.76],[     258.42      315.71],[     1071.1      335.24]
4337.666666666667,130,[     58.998      457.77],[     73.985      598.92],[     599.77      462.34],[      597.3      615.17],[     1143.2       492.8],[     1136.1      637.58],[     654.27      187.02],[     598.96      278.64],[     258.31      315.93],[     1071.5      335.33]
4671.333333333333,140,[      58.92      458.25],[     73.961      599.36],[     599.85      462.81],[     597.38      615.65],[     1143.4      493.33],[     1136.4      638.06],[     654.32      187.42],[     599.04      279.09],[     258.33      316.29],[     1071.7      335.72]
5005.0,150,[     58.847       457.7],[     73.817       598.9],[     599.53      462.26],[     597.06      615.14],[       1143      492.72],[     1135.9      637.56],[     653.94      186.84],[     598.74       278.5],[     257.93      315.69],[     1071.1      335.08]
5338.666666666667,160,[     58.779         457],[     73.695      598.32],[     599.64      461.61],[     597.16      614.56],[     1143.5      492.04],[     1136.4      637.03],[     654.16      186.28],[     598.86      277.71],[     257.91      315.25],[     1071.6      334.66]
5672.333333333333,170,[     59.191      456.74],[     74.052      598.08],[        600      461.38],[     597.49      614.29],[     1143.7      491.76],[     1136.7      636.76],[     654.47      186.18],[     599.24       277.5],[     258.14       315.2],[       1072       334.6]
6006.0,180,[     58.493      456.23],[     73.441      597.54],[     599.88      460.85],[     597.35      613.78],[     1143.7      491.26],[     1136.7      636.24],[     654.38       185.7],[     599.14      276.91],[     257.75      314.73],[       1072      334.14]
6339.666666666667,190,[     58.865      456.73],[     73.812      597.97],[     599.93      461.34],[     597.42      614.21],[     1143.6      491.75],[     1136.6      636.66],[     654.48      186.21],[     599.18      277.51],[     258.13      315.19],[     1071.9       334.6]
6673.333333333334,200,[     59.501      456.95],[     74.427      598.12],[     600.08      461.52],[      597.6      614.33],[     1143.4      491.91],[     1136.4      636.76],[     654.52      186.44],[     599.32      277.79],[     258.51      315.33],[     1071.7      334.71]
7007.000000000001,210,[     59.291      456.91],[     74.239      598.09],[     599.67      461.47],[     597.22      614.27],[     1142.8      491.82],[     1135.8      636.69],[     654.08      186.56],[     598.86      277.78],[     258.41       315.4],[     1070.9      334.72]
7340.666666666667,220,[     59.004       457.4],[     73.966      598.68],[     599.76      461.97],[     597.31      614.89],[       1143      492.33],[     1135.9      637.33],[     654.21      186.79],[     598.94      278.17],[     258.29      315.71],[       1071      335.06]
7674.333333333334,230,[      59.26      457.34],[      74.26      598.51],[     599.88      461.93],[     597.42      614.77],[       1143      492.35],[       1136      637.21],[     654.42      186.84],[     599.07      278.22],[     258.66      315.69],[     1071.3       335.1]
8008.000000000001,240,[     58.785      456.71],[     73.712      597.96],[     599.93      461.35],[     597.41      614.21],[     1143.5      491.75],[     1136.5      636.62],[     654.38      186.24],[     599.19       277.5],[     257.92      315.26],[     1071.9      334.68]
8341.666666666666,250,[     58.902      456.26],[     73.907      597.49],[     600.33      460.88],[     597.82      613.77],[     1144.1      491.34],[       1137      636.24],[     654.81      185.82],[     599.57      277.03],[     258.31      314.83],[     1072.4      334.28]
