Timestamp,FrameIdx,Front top left,Front bottom left,Front top middle,Front bottom middle,Front top right,Front bottom right,Back divider top,Front divider top,Back top left,Back top right
0.0,0,[      62.68      464.51],[     78.681      597.65],[     583.21      468.52],[     580.73      614.01],[     1105.2      499.48],[     1097.5      636.87],[     637.31      210.09],[     582.45      294.25],[     259.18      332.79],[     1037.7      352.42]
333.6666666666667,10,[      62.88      464.93],[     78.883      598.06],[      583.3      468.92],[     580.82      614.39],[     1105.2      499.86],[     1097.5      637.23],[      637.4      210.53],[     582.55      294.64],[     259.33      333.16],[     1037.7      352.76]
667.3333333333334,20,[     63.081       464.9],[     79.082      597.99],[     583.28      468.89],[      580.8      614.28],[     1104.9      499.82],[     1097.3       637.1],[     637.38      210.54],[     582.52      294.61],[     259.45      333.06],[     1037.6      352.62]
1001.0000000000001,30,[     62.773      464.87],[     78.669       598.2],[     583.13      468.81],[     580.65      614.24],[     1104.9      499.47],[     1097.4      637.05],[     637.49       210.5],[     582.38      294.16],[     259.24      332.96],[     1037.5      352.21]
1334.6666666666667,40,[     63.096      463.32],[      78.32      597.24],[     583.59      468.19],[      580.8      613.43],[     1106.2      497.74],[     1098.8      635.51],[     637.39      208.84],[     583.09      293.36],[     257.26      331.84],[     1038.7      351.49]
1668.3333333333335,50,[     62.981      463.27],[     78.174      597.31],[     583.62      468.11],[     580.84       613.4],[     1106.4      497.55],[       1099      635.48],[     637.45      208.78],[     583.12      293.13],[     257.17       331.8],[     1038.6      351.33]
2002.0000000000002,60,[     62.292      464.69],[     78.141       598.2],[     582.89      468.56],[     580.43      614.05],[     1104.9      499.01],[     1097.4      636.92],[     637.52      210.28],[     582.13      293.65],[     259.02      332.74],[     1037.2      351.77]
2335.6666666666665,70,[      61.99      464.83],[     77.807      598.45],[     582.89       468.7],[     580.43      614.31],[     1105.5      499.16],[       1098      637.18],[     637.52      210.21],[     582.14      293.69],[      258.7      332.82],[     1037.7      351.87]
2669.3333333333335,80,[     62.056      465.12],[     77.858      598.74],[     582.91      469.01],[     580.45      614.62],[     1105.7       499.5],[     1098.2       637.5],[     637.58      210.39],[     582.16         294],[     258.76      333.03],[       1038      352.12]
3003.0,90,[     62.014      465.14],[     77.877      598.72],[      582.9      469.01],[     580.45      614.62],[     1105.9      499.55],[     1098.4      637.52],[     637.63      210.45],[     582.14      294.03],[     258.92      333.04],[     1038.1      352.17]
3336.666666666667,100,[     62.267      465.08],[     78.086      598.66],[     582.87      468.95],[     580.44      614.54],[     1105.7      499.45],[     1098.2      637.43],[     637.55      210.41],[     582.09      294.03],[     259.03         333],[     1037.9      352.09]
3670.3333333333335,110,[     62.462      464.87],[     78.289      598.42],[        583      468.71],[     580.57      614.29],[     1105.8      499.21],[     1098.2      637.17],[      637.7      210.19],[     582.22       293.8],[     259.22      332.76],[     1037.9      351.84]
4004.0000000000005,120,[     62.495      464.75],[     78.342      598.29],[     582.96       468.6],[     580.53      614.18],[     1105.7      499.11],[     1098.1      637.09],[      637.7      210.21],[     582.16      293.73],[     259.37      332.76],[     1037.8      351.86]
4337.666666666667,130,[     62.523      464.75],[     78.354      598.37],[      583.1      468.59],[     580.68      614.22],[     1105.8      499.07],[     1098.3      637.11],[     637.85      210.08],[      582.3      293.61],[     259.42      332.66],[       1038      351.71]
4671.333333333333,140,[     62.377      464.86],[     78.212      598.43],[     583.09      468.74],[     580.65      614.32],[     1105.9      499.25],[     1098.4      637.24],[     637.82      210.23],[     582.31      293.82],[     259.25      332.82],[     1038.1      351.93]
5005.0,150,[     62.107      465.05],[     77.929      598.66],[     583.13      468.92],[     580.69      614.55],[     1106.1       499.4],[     1098.6      637.43],[     637.82      210.24],[     582.36      293.97],[     258.97      332.96],[     1038.2      352.04]
5338.666666666667,160,[      62.09      464.95],[     77.907      598.62],[     583.08      468.82],[     580.65       614.5],[       1106      499.32],[     1098.5      637.41],[     637.82      210.01],[      582.3      293.81],[     259.02      332.71],[     1038.2      351.79]
5672.333333333333,170,[     62.097      464.88],[     77.913      598.54],[     583.06      468.77],[     580.61      614.45],[       1106      499.29],[     1098.5      637.37],[     637.83         210],[     582.28      293.76],[     259.01      332.71],[     1038.3      351.83]
6006.0,180,[      62.37      464.78],[     78.194      598.34],[     583.06      468.64],[     580.61      614.22],[     1105.8      499.14],[     1098.3      637.11],[     637.77      210.03],[     582.29       293.7],[     259.16      332.61],[       1038      351.69]
6339.666666666667,190,[     62.749      463.36],[     77.872      597.48],[     583.64       468.2],[     580.85      613.58],[     1107.5      497.68],[     1100.1       635.7],[     637.58      208.41],[     583.14      293.16],[     256.91      331.66],[     1039.7      351.24]
6673.333333333334,200,[     62.933      463.37],[     78.034      597.42],[     583.69      468.25],[     580.88      613.57],[     1107.7      497.81],[     1100.4       635.7],[      637.6      208.42],[      583.2      293.29],[     256.93      331.68],[     1040.1      351.35]
7007.000000000001,210,[     62.333      464.88],[     78.119      598.41],[     582.94       468.8],[     580.47      614.33],[     1105.6      499.35],[     1098.1      637.22],[     637.55      210.17],[      582.2      293.91],[     258.83      332.76],[       1038      351.91]
7340.666666666667,220,[      62.39      465.02],[     78.198      598.52],[     583.05      468.93],[     580.58      614.44],[     1105.6      499.47],[       1098      637.33],[     637.64      210.35],[     582.31      294.08],[     258.92      332.91],[     1037.9      352.05]
7674.333333333334,230,[     61.916      465.15],[     77.697      598.77],[     582.97      469.04],[     580.49      614.66],[       1106      499.52],[     1098.5      637.52],[     637.62      210.24],[     582.24      294.08],[     258.54         333],[     1038.3      352.12]
8008.000000000001,240,[     62.286      463.38],[     77.465      597.72],[     583.59      468.28],[      580.8      613.88],[     1107.4      497.87],[       1100      635.97],[     637.38       208.4],[      583.1      292.93],[     256.42      331.68],[     1039.6      351.31]
8341.666666666666,250,[     62.423      463.26],[     77.687      597.38],[     583.44      468.14],[     580.66      613.54],[     1106.7      497.69],[     1099.3      635.63],[     637.26      208.88],[     582.94      293.04],[     256.74      332.01],[       1039      351.63]
8675.333333333334,260,[     62.614      463.21],[     77.863      597.25],[     583.08      468.09],[     580.32       613.4],[     1106.2      497.66],[     1098.9      635.52],[     636.94      209.09],[     582.54      293.12],[     256.88      332.14],[     1038.5      351.77]
9009.0,270,[     62.848       463.3],[     78.086      597.27],[     583.02      468.21],[     580.25      613.45],[     1106.1      497.79],[     1098.7      635.59],[     636.91      209.25],[     582.49      293.32],[     257.04      332.21],[     1038.4       351.9]
9342.666666666666,280,[      62.73      463.29],[     77.978      597.32],[     582.84      468.19],[      580.1      613.51],[     1106.1      497.78],[     1098.7      635.69],[     636.77      209.18],[     582.27      293.27],[     257.04      332.16],[     1038.2      351.86]
9676.333333333334,290,[     62.527      463.64],[     77.712      597.73],[     582.78      468.49],[     580.03      613.84],[     1106.2      498.01],[     1098.8      635.92],[     636.51       209.3],[     582.25      293.55],[     256.46      332.44],[     1038.2      352.07]
10010.0,300,[     62.496      463.68],[     77.604      598.08],[     583.19      468.51],[     580.44      614.13],[       1107      498.06],[     1099.7      636.16],[     636.85      208.53],[     582.67      293.11],[     256.21      331.81],[     1039.2      351.33]
10343.666666666668,310,[     62.136      465.31],[     77.879      598.95],[     582.84      469.11],[     580.37      614.75],[     1105.9      499.53],[     1098.4      637.55],[      637.5      210.22],[      582.1       294.1],[     258.62      332.96],[     1038.2         352]
10677.333333333334,320,[     62.004      464.82],[     77.724      598.63],[     582.96      468.67],[     580.51      614.47],[     1106.2      499.15],[     1098.7      637.34],[     637.76      209.43],[     582.21      293.47],[     258.69      332.24],[     1038.5       351.3]
11011.000000000002,330,[     62.026      464.64],[     77.756      598.39],[     582.96      468.52],[      580.5      614.27],[     1106.2      499.07],[     1098.7      637.18],[     637.74      209.31],[     582.22      293.36],[     258.62      332.05],[     1038.6      351.15]
11344.666666666666,340,[     62.334      464.71],[     78.078       598.3],[     582.79      468.64],[      580.3      614.19],[     1105.3      499.16],[     1097.8      637.13],[     637.55      210.07],[     582.06      293.69],[     258.84      332.64],[     1037.8      351.79]
11678.333333333334,350,[     63.257      463.18],[     78.302      597.37],[     584.03      468.02],[     581.24      613.38],[     1106.9      497.32],[     1099.6      635.43],[     637.95       208.5],[     583.55      292.98],[      257.3      331.82],[     1039.4      351.28]
12012.0,360,[     62.682       464.8],[     78.376      598.41],[     583.15       468.7],[     580.67      614.23],[     1105.5      499.09],[       1098      637.12],[     637.81      210.21],[     582.43      293.82],[     259.05       332.9],[     1037.9      351.97]
12345.666666666668,370,[     62.493      464.93],[     78.201      598.65],[     583.38      468.84],[     580.89      614.48],[     1106.2      499.23],[     1098.8      637.36],[     638.16      210.26],[     582.66      293.77],[     259.12      333.05],[     1038.6      352.13]
12679.333333333334,380,[     62.381      465.08],[     78.077      598.84],[      583.2      468.95],[     580.73      614.65],[       1106      499.33],[     1098.6      637.48],[     637.95      210.13],[     582.46      293.86],[     258.98      332.97],[     1038.4         352]
13013.0,390,[     62.439      465.05],[     78.169      598.71],[     583.25      468.92],[     580.77      614.53],[     1105.9      499.32],[     1098.5      637.37],[     637.97      210.23],[     582.51      293.91],[     259.04      332.98],[     1038.4      352.02]
13346.666666666668,400,[     62.529      464.96],[     78.254      598.59],[     583.37      468.83],[     580.88      614.41],[       1106      499.24],[     1098.5      637.26],[     638.13      210.09],[     582.65      293.83],[     259.13      332.82],[     1038.5      351.87]
13680.333333333334,410,[      62.57      464.62],[     78.258      598.26],[     583.39      468.52],[     580.89      614.09],[       1106      498.92],[     1098.6      636.95],[     638.16      209.84],[     582.68      293.54],[      259.1      332.62],[     1038.6      351.69]
14014.000000000002,420,[      62.77      464.83],[     78.485      598.42],[     583.44      468.72],[     580.95      614.26],[     1105.9      499.13],[     1098.5      637.11],[     638.15      210.08],[     582.72      293.78],[     259.27      332.78],[     1038.5      351.85]
14347.666666666668,430,[     62.846      464.87],[     78.573      598.46],[     583.44      468.75],[     580.97      614.29],[     1105.8      499.17],[     1098.4      637.17],[     638.19      210.13],[     582.71      293.82],[     259.39       332.8],[     1038.4      351.86]
14681.333333333334,440,[     62.674      465.03],[     78.424      598.66],[     583.34      468.89],[     580.87      614.49],[     1105.7       499.3],[     1098.3      637.35],[     638.18      210.29],[      582.6      293.92],[     259.41      332.97],[     1038.3      352.03]
15015.0,450,[     62.478      465.17],[     78.242      598.82],[     583.33      469.03],[     580.85      614.62],[     1105.9      499.39],[     1098.4      637.48],[     638.15      210.59],[      582.6         294],[     259.27      333.29],[     1038.4      352.32]
15348.666666666668,460,[     62.554      465.17],[     78.287      598.87],[     583.43      469.04],[     580.95      614.66],[       1106       499.4],[     1098.5       637.5],[     638.21      210.47],[     582.71      293.96],[     259.23      333.21],[     1038.5      352.22]
15682.333333333334,470,[     62.633      465.04],[     78.411      598.63],[      583.4      468.89],[     580.92      614.46],[     1105.9       499.3],[     1098.5      637.31],[     638.17      210.35],[     582.67      293.91],[     259.35         333],[     1038.4      352.05]
16016.000000000002,480,[     62.474      464.91],[     78.241      598.48],[     583.23      468.77],[     580.75       614.3],[     1105.8      499.18],[     1098.3      637.16],[     638.02      210.21],[     582.51      293.79],[     259.15      332.85],[     1038.3      351.89]
16349.666666666668,490,[     62.521      464.85],[     78.293       598.4],[     583.25      468.72],[     580.77      614.22],[     1105.7      499.12],[     1098.3      637.09],[     638.01      210.31],[     582.53      293.77],[     259.19      332.93],[     1038.2      351.97]
16683.333333333332,500,[     62.658      464.73],[     78.411      598.32],[      583.3      468.61],[     580.83      614.14],[     1105.8      499.01],[     1098.3      637.02],[     638.12      210.15],[     582.57      293.64],[     259.36       332.8],[     1038.4      351.85]
17017.0,510,[     62.658      464.99],[     78.432      598.55],[     583.26      468.84],[     580.78      614.35],[     1105.7       499.2],[     1098.2      637.19],[     638.03      210.57],[     582.54      293.89],[     259.35      333.18],[     1038.2      352.21]
17350.666666666668,520,[     62.652      465.13],[     78.433      598.76],[     583.34      468.98],[     580.88      614.55],[     1105.9      499.34],[     1098.4       637.4],[     638.17      210.62],[      582.6      293.96],[     259.49      333.26],[     1038.3      352.28]
17684.333333333336,530,[     62.509      465.21],[     78.325      598.81],[     583.21      469.05],[     580.75      614.64],[     1105.8      499.46],[     1098.3      637.53],[     638.14      210.63],[     582.45      294.04],[     259.53      333.23],[     1038.3      352.28]
18018.0,540,[     62.636      465.29],[     78.406      598.98],[     583.48      469.14],[     581.02      614.79],[     1106.1      499.54],[     1098.7      637.65],[     638.25       210.5],[     582.72      294.07],[     259.42       333.2],[     1038.5      352.23]
18351.666666666668,550,[     62.526      465.07],[     78.388      598.61],[     583.54      468.92],[     581.08      614.49],[     1106.2      499.39],[     1098.7      637.36],[     638.32      210.46],[     582.78      293.99],[     259.56      333.11],[     1038.6       352.2]
18685.333333333332,560,[     62.933      465.11],[     78.795      598.57],[     583.65      468.96],[     581.19      614.45],[     1106.1      499.43],[     1098.6      637.33],[     638.43       210.6],[     582.89      294.11],[     259.88      333.14],[     1038.6      352.24]
19019.000000000004,570,[     62.863      465.06],[     78.686      598.58],[     583.66      468.93],[      581.2      614.45],[     1106.3      499.38],[     1098.8      637.33],[     638.43      210.54],[     582.92      294.03],[     259.73      333.17],[     1038.7      352.25]
19352.666666666668,580,[     62.923      465.04],[     78.767      598.57],[     583.67       468.9],[     581.21      614.44],[     1106.4      499.37],[     1098.8      637.34],[     638.47      210.53],[     582.91         294],[     259.87      333.12],[     1038.7      352.23]
19686.333333333332,590,[     62.628      465.13],[     78.435      598.69],[     583.36      468.98],[     580.89      614.53],[       1106      499.38],[     1098.5      637.39],[     638.17      210.61],[     582.61      294.05],[     259.49      333.25],[     1038.4      352.31]
20020.0,600,[     62.557      465.14],[     78.413      598.68],[     583.33      468.96],[     580.87      614.53],[     1106.1      499.41],[     1098.6      637.38],[     638.17      210.51],[     582.57         294],[     259.56      333.13],[     1038.5       352.2]
20353.666666666668,610,[     62.407      465.23],[     78.217      598.71],[      583.2      469.08],[     580.71      614.61],[     1106.4      499.62],[     1098.9      637.45],[      637.9      210.44],[     582.48       294.2],[     259.05      333.16],[     1038.9      352.32]
20687.333333333336,620,[      62.81      465.16],[     78.623      598.62],[     583.38      469.04],[      580.9      614.54],[     1106.1      499.58],[     1098.6       637.4],[     638.02      210.53],[     582.64      294.22],[     259.41      333.15],[     1038.6      352.33]
21021.0,630,[     62.938       465.1],[      78.74      598.53],[     583.58      469.01],[     581.08      614.47],[     1106.2      499.53],[     1098.7      637.34],[     638.19      210.57],[     582.86      294.22],[     259.47      333.18],[     1038.7      352.38]
21354.666666666668,640,[     62.843      465.08],[     78.698      598.52],[     583.63      468.94],[     581.16      614.41],[     1106.2      499.42],[     1098.7      637.25],[      638.3      210.58],[      582.9      294.12],[     259.63       333.2],[     1038.7      352.32]
21688.333333333336,650,[     63.026      465.02],[     78.831       598.5],[     583.72      468.91],[     581.23      614.39],[     1106.3      499.39],[     1098.8      637.25],[     638.45      210.53],[     583.01      294.03],[      259.7      333.14],[     1038.9      352.27]
22022.000000000004,660,[     62.677      465.18],[     78.438      598.74],[      583.5      469.04],[     581.01      614.57],[     1106.2      499.45],[     1098.7      637.38],[     638.19      210.52],[     582.78      294.11],[     259.29      333.25],[     1038.7      352.31]
22355.666666666668,670,[     62.913      463.33],[     78.148      597.44],[     583.67       468.2],[     580.89       613.6],[     1106.9      497.76],[     1099.6      635.69],[     637.76      208.87],[     583.15      293.05],[     257.47      331.97],[     1039.6      351.59]
22689.333333333332,680,[     62.622         465],[     78.442       598.4],[     582.98      468.84],[      580.5      614.24],[     1105.8      499.22],[     1098.3      637.07],[      637.8      210.95],[     582.23      294.18],[     259.47      333.61],[     1038.2      352.73]
23023.0,690,[     62.875      464.88],[     78.705      598.19],[     583.15      468.78],[     580.66      614.08],[     1105.8      499.18],[     1098.3      636.96],[     638.12      211.11],[     582.41      294.21],[     259.89       333.7],[     1038.4       352.9]
23356.666666666668,700,[     63.277      463.49],[     78.537       597.3],[     583.03      468.35],[     580.26      613.43],[     1105.7      497.83],[     1098.3      635.52],[     636.84      209.99],[      582.5      293.69],[     257.39      332.88],[     1037.9      352.53]
23690.333333333336,710,[      63.42      463.64],[     78.548      597.63],[     583.61      468.55],[     580.78      613.75],[     1106.7      498.06],[     1099.4      635.77],[     637.38      209.52],[     583.17      293.53],[      257.1      332.56],[     1039.4      352.18]
24024.0,720,[     63.081      463.31],[     78.249      597.43],[     583.48      468.13],[      580.7      613.53],[     1107.2      497.67],[     1099.8      635.56],[     637.27      208.56],[     582.98      293.01],[     257.01      331.69],[     1039.4      351.29]
24357.666666666668,730,[     62.669      465.07],[     78.457      598.69],[     583.33      468.92],[     580.87      614.52],[     1106.2      499.39],[     1098.8      637.38],[     638.14      210.36],[     582.59      293.85],[     259.41         333],[     1038.7      352.06]
24691.333333333336,740,[     62.766      465.48],[     78.505      599.01],[      583.4      469.28],[     580.92      614.79],[     1106.1       499.7],[     1098.7      637.58],[     638.01      210.47],[     582.68      294.35],[     259.11      333.15],[     1038.6      352.15]
25025.000000000004,750,[     62.673      465.25],[     78.446       598.9],[      583.5      469.09],[     581.02       614.7],[     1105.7      499.44],[     1098.3      637.52],[     638.27      210.61],[     582.78      294.06],[     259.42       333.3],[     1038.3      352.31]
25358.666666666668,760,[     62.778      465.22],[     78.568      598.77],[     583.49      469.06],[     581.01      614.58],[     1105.8      499.45],[     1098.4      637.41],[     638.24       210.6],[     582.77      294.09],[     259.45       333.2],[     1038.4      352.24]
25692.333333333332,770,[     62.862      465.03],[     78.652      598.62],[     583.53      468.88],[     581.06      614.44],[     1106.1      499.28],[     1098.6      637.29],[     638.31      210.53],[     582.78      293.91],[     259.65      333.18],[     1038.5      352.24]
26026.0,780,[     62.895      464.97],[     78.686       598.6],[     583.59      468.81],[     581.14      614.41],[     1106.2      499.22],[     1098.7      637.28],[     638.35      210.36],[     582.83      293.82],[     259.69      333.03],[     1038.6      352.07]
26359.666666666668,790,[     62.943      464.92],[     78.756       598.5],[     583.64      468.76],[     581.18      614.33],[     1106.1       499.2],[     1098.6       637.2],[     638.43      210.29],[     582.88      293.79],[     259.81       332.9],[     1038.6      351.96]
26693.333333333336,800,[     62.824      464.83],[     78.639       598.4],[     583.72      468.69],[     581.25      614.25],[     1106.4      499.12],[     1098.9      637.12],[     638.53      210.29],[     582.98      293.72],[     259.74      332.96],[     1038.9      352.03]
27027.0,810,[      62.73      464.83],[      78.55      598.41],[     583.67      468.68],[      581.2      614.25],[     1106.4       499.1],[     1098.9      637.12],[     638.45      210.29],[     582.92      293.73],[     259.64      332.97],[     1038.8      352.03]
27360.666666666668,820,[      62.58      464.92],[     78.405      598.54],[     583.59      468.76],[     581.13      614.37],[     1106.3      499.17],[     1098.8      637.22],[     638.38      210.35],[     582.85      293.74],[     259.53      333.03],[     1038.7      352.07]
27694.333333333336,830,[     62.716      465.17],[     78.548      598.79],[     583.52      468.98],[     581.07      614.58],[     1106.3      499.36],[     1098.8      637.41],[     638.34      210.62],[     582.76      293.95],[     259.67      333.27],[     1038.6      352.29]
28028.000000000004,840,[      62.75      465.15],[     78.559      598.73],[     583.52      468.98],[     581.05      614.54],[     1106.2      499.35],[     1098.7      637.38],[     638.32      210.64],[     582.78         294],[      259.6      333.28],[     1038.6      352.31]
28361.666666666668,850,[     62.856       465.2],[     78.712      598.68],[     583.61         469],[     581.14      614.47],[     1106.1      499.39],[     1098.6      637.29],[     638.36      210.76],[     582.88      294.09],[     259.72      333.31],[     1038.5      352.33]
28695.333333333336,860,[     62.835      465.19],[     78.643       598.7],[     583.67      469.04],[     581.16      614.57],[     1106.6      499.51],[     1099.1      637.38],[      638.4      210.62],[     582.96      294.09],[     259.52      333.32],[     1039.2      352.44]
29029.0,870,[     62.915      465.01],[     78.698      598.44],[     583.54      468.87],[     581.03      614.31],[     1106.2      499.36],[     1098.7      637.14],[     638.17       210.5],[     582.85      294.01],[     259.35      333.11],[     1038.8      352.23]
29362.666666666668,880,[     62.705      465.08],[     78.493      598.54],[     583.48      468.96],[     580.98       614.4],[     1106.1       499.4],[     1098.6      637.23],[      638.1      210.61],[     582.79      294.08],[     259.19      333.22],[     1038.6      352.31]
29696.333333333336,890,[     62.812      464.83],[     78.591      598.31],[     583.44      468.67],[     580.94      614.13],[       1106      499.07],[     1098.5      636.93],[     638.12      210.33],[     582.74      293.75],[     259.35      332.92],[     1038.5      351.97]
30030.0,900,[     62.519         465],[     78.256      598.53],[     583.22      468.83],[      580.7      614.33],[     1105.9      499.22],[     1098.5      637.12],[     638.05      210.34],[     582.53       293.8],[     259.09      332.97],[     1038.7      351.99]
30363.666666666668,910,[     62.878      463.18],[     78.197      597.09],[     582.84         468],[     580.13       613.2],[     1105.7      497.47],[     1098.2       635.3],[     636.64      209.55],[     582.25      293.28],[     257.28       332.5],[     1037.6       352.1]
30697.333333333336,920,[     62.835      463.45],[     78.164      597.29],[     582.45      468.24],[     579.75      613.35],[     1105.2      497.66],[     1097.8      635.36],[     635.96      210.17],[     581.87      293.61],[     256.83      333.08],[     1036.9      352.63]
31031.000000000004,930,[     63.039      463.32],[     78.326      597.13],[     582.86      468.22],[     580.12      613.31],[     1105.8      497.73],[     1098.4      635.44],[      636.7      209.92],[     582.28      293.64],[      257.4      332.88],[     1037.8      352.56]
31364.666666666668,940,[     63.087      463.67],[     78.298      597.74],[     583.63      468.47],[     580.83      613.84],[     1106.6      497.99],[     1099.3      635.81],[     637.37      208.89],[     583.17      293.31],[     256.98      331.87],[     1039.1      351.43]
31698.333333333336,950,[     62.622      465.36],[     78.403      598.77],[     583.32      469.12],[     580.83      614.55],[       1106      499.51],[     1098.5      637.28],[     637.94      210.55],[     582.62      294.25],[     259.06      333.17],[     1038.5      352.14]
32032.000000000004,960,[     62.697      464.91],[     78.408       598.5],[     583.33      468.76],[     580.83      614.31],[     1106.3      499.16],[     1098.8      637.11],[     638.07      210.26],[     582.63      293.77],[     259.15         333],[     1038.8      352.06]
32365.666666666668,970,[     62.591      464.95],[     78.307      598.57],[     583.33       468.8],[     580.83      614.38],[       1106      499.18],[     1098.6      637.17],[     637.97      210.24],[     582.62       293.8],[        259      332.99],[     1038.5      352.02]
32699.333333333336,980,[     62.675       465.1],[     78.396      598.69],[      583.4      468.94],[     580.92       614.5],[       1106      499.31],[     1098.5       637.3],[     638.04      210.29],[     582.69         294],[     259.12      333.03],[     1038.4      352.04]
33033.0,990,[     62.496      465.06],[     78.229      598.68],[     583.33      468.89],[     580.86      614.47],[     1106.1      499.24],[     1098.6      637.26],[     637.98      210.34],[     582.61      293.91],[     259.05      333.11],[     1038.4      352.09]
33366.666666666664,1000,[     62.742      464.89],[     78.506      598.49],[     583.43      468.71],[     580.96      614.28],[     1106.1      499.07],[     1098.7      637.09],[     638.15      210.35],[     582.69      293.73],[     259.43      333.05],[     1038.5      352.05]
33700.333333333336,1010,[     62.813      464.98],[     78.577       598.5],[     583.51      468.79],[     581.03      614.31],[     1106.3      499.18],[     1098.8      637.09],[      638.2      210.32],[     582.79      293.86],[     259.39      333.01],[     1038.8      352.02]
34034.0,1020,[     63.249      463.28],[     78.367      597.34],[     584.01      468.08],[     581.21       613.4],[     1107.8      497.45],[     1100.5      635.39],[     637.95       208.7],[     583.54      293.07],[      257.4         332],[     1040.2      351.53]
34367.666666666664,1030,[      62.75      464.81],[     78.538      598.32],[      583.5      468.65],[     581.01      614.15],[     1106.2      499.05],[     1098.7      636.93],[     638.18      210.37],[     582.78      293.72],[     259.42      333.04],[     1038.7      352.07]
34701.333333333336,1040,[      62.75       464.9],[     78.524       598.5],[     583.56      468.75],[     581.08      614.33],[     1106.4      499.17],[     1098.9      637.14],[     638.22      210.28],[     582.84      293.75],[     259.36      332.98],[     1038.8      352.03]
35035.00000000001,1050,[     62.739      464.81],[     78.502      598.42],[      583.5      468.65],[     581.02      614.25],[     1106.5      499.07],[       1099      637.04],[     638.18       210.2],[     582.77      293.62],[     259.35      332.92],[     1038.9      351.97]
35368.66666666667,1060,[      62.59      464.79],[     78.358      598.37],[     583.48      468.62],[     580.99      614.19],[     1106.4      499.03],[       1099      636.97],[     638.12      210.12],[     582.76      293.59],[     259.17      332.86],[     1038.9      351.87]
35702.333333333336,1070,[     62.722      464.86],[     78.488      598.39],[     583.49      468.71],[        581      614.22],[     1106.3      499.15],[     1098.9      636.99],[     638.11      210.33],[     582.78      293.72],[     259.21      333.02],[     1038.9      352.06]
36036.0,1080,[     62.717      464.84],[     78.491       598.4],[      583.5      468.68],[     581.02      614.21],[     1106.3       499.1],[     1098.9      636.98],[      638.1      210.31],[     582.78      293.67],[     259.22      332.99],[     1038.8         352]
36369.666666666664,1090,[     62.694      464.84],[     78.451      598.35],[     583.35      468.67],[     580.85      614.15],[     1106.2      499.08],[     1098.7      636.93],[     637.98      210.35],[     582.64      293.72],[     259.14      333.03],[     1038.7      352.05]
36703.333333333336,1100,[     62.748      464.86],[     78.507      598.39],[     583.44       468.7],[     580.95      614.19],[     1106.2      499.11],[     1098.8      636.98],[     638.04      210.34],[     582.72      293.74],[      259.2      333.01],[     1038.7      352.03]
37037.0,1110,[     62.471      464.85],[     78.245      598.41],[     583.29      468.68],[     580.81      614.22],[     1106.2      499.09],[     1098.7      636.99],[     637.94      210.25],[     582.58      293.68],[     259.04      332.96],[     1038.6      351.97]
